id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_SM122,membrane_SS336,membrane_PMPerformance,membrane_SS150101,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,source
3317,150,59.0,0.0,0,1,Acetone,4.81,30.0,25,CC(=O)C,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,Unknown,0.95,889.2149999999999,5.030900000000013,889.2149999999999,5.030900000000013,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,1,0,0,0,0,0,0,0,DM150,0,1,DE,1.2924298239020633,nf10k
3318,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,C1CC=CC(=O)C1,C1CC=CC(=O)C1,Unknown,0.31,96.129,1.2956,96.129,1.2956,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.1605219526258016,nf10k
3319,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,CC1=CC(Br)=C(Br)C=C1C,CC1=CC(Br)=C(Br)C=C1C,Unknown,0.8,263.96000000000004,3.8284400000000014,263.96000000000004,3.8284400000000014,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6968039425795112,nf10k
3320,300,59.0,-37.5,0,0,Acetonitrile,1.38,20.0,22,C(C)#N,CC1=CC2=C(C=C1)N=CC=C2,CC1=CC2=C(C=C1)N=CC=C2,Unknown,0.470313768,143.189,2.54322,143.189,2.54322,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.275162179459346,nf10k
3321,300,87.0,-8.0,0,0,Toluene,4.285714286,20.0,22,CC1=CC=CC=C1,CCCCC(CC)Cn1c2ccc(C=O)cc2c2cc(C=O)ccc21,CCCCC(CC)Cn1c2ccc(C=O)cc2c2cc(C=O)ccc21,Unknown,0.057967277,335.44700000000006,5.635900000000006,335.44700000000006,5.635900000000006,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.025473237091131733,nf10k
3322,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,C1=CC=C2C(=C1)C3=C(N2)C=CC(=C3)Br,C1=CC=C2C(=C1)C3=C(N2)C=CC(=C3)Br,Unknown,0.69,246.10699999999997,4.0836000000000015,246.10699999999997,4.0836000000000015,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5072396109731624,nf10k
3323,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,CC1=CC(=O)OC2=CC(=CC(=C12)O)O,CC1=CC(=O)OC2=CC(=CC(=C12)O)O,Unknown,0.55,192.17,1.51262,192.17,1.51262,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3458234581220395,nf10k
3324,300,59.0,-37.5,0,0,Ethanol,0.7,30.0,25,C(C)O,O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)OC,O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)OC,Unknown,0.905,702.8350000000002,4.231800000000004,702.8350000000002,4.231800000000004,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.0177287669604316,nf10k
3325,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22,CC(=O)C,C1=CC=C2C(=C1)C(=O)N(C2=O)O,C1=CC=C2C(=C1)C(=O)N(C2=O)O,Unknown,0.550154899,163.13199999999998,0.6718,163.13199999999998,0.6718,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.3459726451199824,nf10k
3326,500,82.0,0.0,0,1,n-Hexane,0.03,20.0,23,C(CCC)CC,O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,Unknown,0.38,885.4529999999991,18.097099999999976,885.4529999999991,18.097099999999976,0.5,86.178,3.9,0.3,661.0,1.88,14.9,0.0,0.0,131.6,0,0,0,0,0,1,0,0,SS336,0,1,DE,0.2069083998234198,nf10k
3327,300,87.0,-8.0,0,0,Acetone,2.065696649,20.0,22,CC(=O)C,C1=CC(=C(C=C1[N+](=O)[O-])O)N,C1=CC(=C(C=C1[N+](=O)[O-])O)N,Unknown,0.618991731,154.125,0.8826000000000003,154.125,0.8826000000000003,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.41792723619247196,nf10k
3328,300,59.0,-37.5,0,0,n-Heptane,0.225,20.0,22,CCCCCCC,OC1CCC2=C1C=CC=C2,OC1CCC2=C1C=CC=C2,Unknown,-0.0525665,134.17799999999997,1.6662000000000001,134.17799999999997,1.6662000000000001,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.022661953016327285,nf10k
3329,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22,C(C)#N,CC(=O)NC1=CC=C(C=C1)O,CC(=O)NC1=CC=C(C=C1)O,Unknown,0.651366138,151.165,1.3505999999999998,151.165,1.3505999999999998,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.4563865126292188,nf10k
3330,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,NC1=CC=C(Cl)C=C1,NC1=CC=C(Cl)C=C1,Unknown,0.31,127.574,1.9222,127.574,1.9222,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.1605219526258016,nf10k
3331,500,82.0,0.0,0,1,Acetone,1.22,30.0,25,CC(=O)C,CCCCCCCCCCCCCCCC(OCC(COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)=O,CCCCCCCCCCCCCCCC(OCC(COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)=O,Unknown,0.877,807.3389999999996,16.428499999999964,807.3389999999996,16.428499999999964,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,1,0,0,SS336,0,1,DE,0.906578314837765,nf10k
3332,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,NC1=CC=C(OC)C=C1,NC1=CC=C(OC)C=C1,Unknown,0.6,123.15499999999999,1.2774,123.15499999999999,1.2774,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.39685562737981767,nf10k
3333,300,87.0,-8.0,0,0,Ethanol,0.227163745,20.0,22,C(C)O,O=C1NC2=C(C=CC(Br)=C2)C1,O=C1NC2=C(C=CC(Br)=C2)C1,Unknown,0.199668161,212.04599999999996,1.9436999999999998,212.04599999999996,1.9436999999999998,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.09618760126582311,nf10k
3334,300,87.0,-8.0,0,0,Ethanol,0.227163745,20.0,22,C(C)O,NC1=CC=C(OC)C=C1,NC1=CC=C(OC)C=C1,Unknown,0.026189553,123.15499999999999,1.2774,123.15499999999999,1.2774,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.011079825147817477,nf10k
3335,150,59.0,0.0,0,1,Acetone,4.81,30.0,25,CC(=O)C,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)CO,Unknown,0.95,366.4950000000001,1.3850000000000007,366.4950000000001,1.3850000000000007,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,1,0,0,0,0,0,0,0,DM150,0,1,DE,1.2924298239020633,nf10k
3336,220,-1.0,0.0,1,1,Acetone,4.65,30.0,25,CC(=O)C,CC1=CC(=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)O)C,CC1=CC(=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)O)C,Unknown,0.332,276.33900000000006,5.577640000000004,276.33900000000006,5.577640000000004,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,1,0,0,0,SM122,0,1,DE,0.17457388223217693,nf10k
3337,500,82.0,0.0,0,1,Ethanol,0.244542261,20.0,22,C(C)O,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,-0.002667573,139.104,1.83648,139.104,1.83648,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.001589892970500766,nf10k
3338,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22,CO,C1=CC2=C(C=CC(=C2)I)N=C1,C1=CC2=C(C=CC(=C2)I)N=C1,Unknown,0.019686291,255.058,2.8394000000000013,255.058,2.8394000000000013,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.008192133998049102,nf10k
3339,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22,CC(=O)C,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],Unknown,0.367843987,331.9290000000001,3.0895000000000006,331.9290000000001,3.0895000000000006,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.19848926433232628,nf10k
3340,500,59.0,-31.0,0,0,Acetone,6.3,10.0,25,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C)(C)C%15=CC=CC=C%15,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C)(C)C%15=CC=CC=C%15,Unknown,0.996,1592.35,33.418700000000094,1592.35,33.418700000000094,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,2.301029995663981,nf10k
3341,300,59.0,-37.5,0,0,n-Heptane,0.225,20.0,22,CCCCCCC,FC1=CC=C(F)C([N+]([O-])=O)=C1,FC1=CC=C(F)C([N+]([O-])=O)=C1,Unknown,-0.114199702,159.091,1.8730000000000002,159.091,1.8730000000000002,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.047352644703205264,nf10k
3342,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22,CO,C1=C(C(=CC(=C1Br)F)Br)F,C1=C(C(=CC(=C1Br)F)Br)F,Unknown,-0.234098668,271.88599999999997,3.4898,271.88599999999997,3.4898,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.09170165334975976,nf10k
3343,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,C1(C2=CC=NC=C2)=CC=NC=C1,C1(C2=CC=NC=C2)=CC=NC=C1,Unknown,0.76,156.188,2.1435999999999993,156.188,2.1435999999999993,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.6179829574251317,nf10k
3344,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,O=C1N(CC2=CC=CC=C2)C(C3=C1C=CC=C3)=O,O=C1N(CC2=CC=CC=C2)C(C3=C1C=CC=C3)=O,Unknown,0.643624236,237.25799999999998,2.482800000000001,237.25799999999998,2.482800000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.4468749031956769,nf10k
3345,300,59.0,-37.5,0,0,Ethanol,0.85,20.0,22,C(C)O,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,Unknown,0.641127677,218.202,3.195800000000002,218.202,3.195800000000002,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.44385155270963006,nf10k
3346,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22,C(C)#N,C1=CC2=C(C=CN2)C(=C1)F,C1=CC2=C(C=CN2)C(=C1)F,Unknown,0.102079569,135.14099999999996,2.3069999999999995,135.14099999999996,2.3069999999999995,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.046278748652738615,nf10k
3347,300,59.0,-37.5,0,0,Methyl tert-butyl ether,0.42,20.0,22,CC(C)(C)OC,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,Unknown,-0.150248486,307.825,3.341500000000002,307.825,3.341500000000002,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.06116907206720456,nf10k
3348,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.43,20.0,22,CC1CCCO1,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,Unknown,0.538800299,424.0880000000002,5.456800000000004,424.0880000000002,5.456800000000004,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3351703398047505,nf10k
3349,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22,CC(=O)C,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,Unknown,0.842404086,222.32799999999997,3.692800000000003,222.32799999999997,3.692800000000003,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.7997080058589697,nf10k
3350,300,59.0,-37.5,0,0,n-Hexane,1.64,30.0,30,C(CCC)CC,OC(CCCCCCC/C=C/CCCCCCCC)=O,OC(CCCCCCC/C=C/CCCCCCCC)=O,Unknown,0.419,282.46799999999996,6.1085000000000065,282.46799999999996,6.1085000000000065,0.5,86.178,3.9,0.3,661.0,1.88,14.9,0.0,0.0,131.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.23507701535011152,nf10k
3351,500,82.0,0.0,0,1,n-Heptane,1.428571429,20.0,22,CCCCCCC,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,Unknown,-0.058556846,218.202,3.195800000000002,218.202,3.195800000000002,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.025124261888573047,nf10k
3352,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,O=C(OC)C1=CC(O)=CC(C(OC)=O)=C1,O=C(OC)C1=CC(O)=CC(C(OC)=O)=C1,Unknown,0.95,210.18499999999995,0.9654,210.18499999999995,0.9654,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.2924298239020633,nf10k
3353,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,CC1=CC(Br)=C(C)C=C1Br,CC1=CC(Br)=C(C)C=C1Br,Unknown,0.77,263.96000000000004,3.8284400000000014,263.96000000000004,3.8284400000000014,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.6363880201078557,nf10k
3354,300,59.0,-37.5,0,0,n-Heptane,0.225,20.0,22,CCCCCCC,CN(C=O)C1=CC=CC=C1,CN(C=O)C1=CC=CC=C1,Unknown,-0.136911,135.16599999999997,1.2792,135.16599999999997,1.2792,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.056108295696651427,nf10k
3355,300,87.0,-8.0,0,0,Ethanol,0.227163745,20.0,22,C(C)O,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,Unknown,0.039513247,361.485,5.771680000000005,361.485,5.771680000000005,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.01705669492902043,nf10k
3356,500,82.0,0.0,0,1,Ethanol,0.244542261,20.0,22,C(C)O,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,Unknown,0.036833632,178.234,3.086400000000001,178.234,3.086400000000001,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.01584802162583761,nf10k
3357,500,59.0,-31.0,0,0,Ethyl acetate,14.53,20.0,30,O(C(C)=O)CC,OC1=CC=C(C=C1OC)C=O,OC1=CC=C(C=C1OC)C=O,Unknown,0.179,152.149,1.2132999999999998,152.149,1.2132999999999998,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.08512818245994963,nf10k
3358,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,N#CC1=CC=C(N)C=C1,N#CC1=CC=C(N)C=C1,Unknown,0.35,118.13899999999998,1.14048,118.13899999999998,1.14048,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.18641901143180803,nf10k
3359,500,82.0,0.0,0,1,2-Methyltetrahydrofuran,0.48,40.0,25,CC1CCCO1,O=CC1=CC=C(C(F)(F)F)C=C1,O=CC1=CC=C(C(F)(F)F)C=C1,Unknown,0.37,174.12099999999998,2.517900000000001,174.12099999999998,2.517900000000001,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.19997064075586568,nf10k
3360,300,87.0,-8.0,0,0,2-propanol,0.322751323,20.0,22,C(C)(C)O,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,Unknown,-0.152585035,362.122,4.3086,362.122,4.3086,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.06204961348225618,nf10k
3361,300,87.0,-8.0,0,0,2-Methyltetrahydrofuran,48.05898411,20.0,22,CC1CCCO1,C=Cc1ccc(C(C)(C)C)cc1,C=Cc1ccc(C(C)(C)C)cc1,Unknown,0.147043038,160.26,3.627100000000002,160.26,3.627100000000002,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.06856401647364826,nf10k
3362,500,82.0,0.0,0,1,2-Methyltetrahydrofuran,8.90717603,20.0,22,CC1CCCO1,NC1=CC=CC(F)=C1,NC1=CC=CC(F)=C1,Unknown,0.205592573,111.119,1.4079,111.119,1.4079,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.09941035817018153,nf10k
3363,300,59.0,-37.5,0,0,n-Heptane,0.225,20.0,22,CCCCCCC,Cc1ccc(I)cc1,Cc1ccc(I)cc1,Unknown,-0.049960919,218.03700000000003,2.5996200000000007,218.03700000000003,2.5996200000000007,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.021586566667427944,nf10k
3364,300,59.0,-37.5,0,0,Acetonitrile,1.38,20.0,22,C(C)#N,O=C(C1=CC=C(C)C(C)=C1)C2=CC=CC=C2,O=C(C1=CC=C(C)C(C)=C1)C2=CC=CC=C2,Unknown,0.950469754,210.276,3.534440000000002,210.276,3.534440000000002,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.2964485874498264,nf10k
3365,500,59.0,-31.0,0,0,Acetone,5.86,20.0,25,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,Unknown,0.804,446.67800000000017,9.505799999999999,446.67800000000017,9.505799999999999,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.7055337738384072,nf10k
3366,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,C1=CC=C(C(=C1)Cl)Cl,C1=CC=C(C(=C1)Cl)Cl,Unknown,0.32,147.004,2.9934000000000003,147.004,2.9934000000000003,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.16685288808721488,nf10k
3367,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,Unknown,1.0,389.41100000000023,2.2112999999999996,389.41100000000023,2.2112999999999996,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,nf10k
3368,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,COC1=CC=CC=C1C,COC1=CC=CC=C1C,Unknown,0.54,122.16699999999997,2.0036199999999997,122.16699999999997,2.0036199999999997,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3362990746103519,nf10k
3369,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,CCC(C1=CC=CC=C1)C(=O)O,CCC(C1=CC=CC=C1)C(=O)O,Unknown,0.78,164.20399999999995,2.2647999999999997,164.20399999999995,2.2647999999999997,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.6556077263148894,nf10k
3370,300,87.0,-8.0,0,0,Acetone,2.065696649,20.0,22,CC(=O)C,C1=CC=C(C(=C1)C(=O)N)N,C1=CC=C(C(=C1)C(=O)N)N,Unknown,0.597869197,136.15399999999997,0.36770000000000014,136.15399999999997,0.36770000000000014,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.39455401637975307,nf10k
3371,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22,CO,O[C@@H]1CCC2=C1C=CC=C2,O[C@@H]1CCC2=C1C=CC=C2,Unknown,0.89,134.17799999999997,1.6662000000000001,134.17799999999997,1.6662000000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.9546770212133426,nf10k
3372,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22,CC(=O)C,CC1=NC2=C(N1)C=C(C=C2)N,CC1=NC2=C(N1)C=C(C=C2)N,Unknown,0.791966561,147.18099999999998,1.4535199999999997,147.18099999999998,1.4535199999999997,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6797842344078495,nf10k
3373,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,C1=CC=C(C(=C1)C(=O)O)F,C1=CC=C(C(=C1)C(=O)O)F,Unknown,0.46,140.11299999999997,1.5239,140.11299999999997,1.5239,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.26680273489343054,nf10k
3374,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,Nc1ccc(cc1)C(O)=O,Nc1ccc(cc1)C(O)=O,Unknown,0.75,137.13799999999998,0.9670000000000001,137.13799999999998,0.9670000000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6003262785189618,nf10k
