id,doi,year,journal,membrane_detailed,membrane,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,membrane_type,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,flux_lmh,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,loss_weight,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,source
2044,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethyl acetate,30.0,,0.99517837,0.267375308,21.0,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,1.0,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,825.1129999999998,9.816179999999997,825.1129999999998,9.816179999999997,MR-A,45804,1607469-49-7,1607469-49-7,cat
2045,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethyl acetate,30.0,,0.99517837,0.215952916,21.0,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,1.0,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,603.7570000000002,9.409500000000001,603.7570000000002,9.409500000000001,MR-A,45804,176763-62-5,176763-62-5,cat
2046,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,20.0,,0.022133376,0.929602634,21.0,CF,0,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,1.0,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,498.30500000000023,5.4683000000000055,498.30500000000023,5.4683000000000055,GER-2,45805,Mn-PNP pincer catalyst,Mn-PNP pincer catalyst,cat
2047,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,20.0,,0.0725,0.965738554,21.0,CF,0,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,1.0,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,498.30500000000023,5.4683000000000055,498.30500000000023,5.4683000000000055,GER-2,45805,Mn-PNP pincer catalyst,Mn-PNP pincer catalyst,cat
2048,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,20.0,,3.733,-0.022303169,21.0,CF,0,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,1.0,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,498.30500000000023,5.4683000000000055,498.30500000000023,5.4683000000000055,GER-2,45805,Mn-PNP pincer catalyst,Mn-PNP pincer catalyst,cat
2049,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,20.0,,2.03638048,0.425943232,21.0,CF,0,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,1.0,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,498.30500000000023,5.4683000000000055,498.30500000000023,5.4683000000000055,GER-2,45805,Mn-PNP pincer catalyst,Mn-PNP pincer catalyst,cat
2050,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,20.0,,0.170054086,0.844250962,21.0,CF,0,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,1.0,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,498.30500000000023,5.4683000000000055,498.30500000000023,5.4683000000000055,GER-2,45805,Mn-PNP pincer catalyst,Mn-PNP pincer catalyst,cat
2051,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethyl acetate,20.0,,0.99517837,0.519272202,21.0,CF,0,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,Br[Mn]12([NH](CC[P](C(C)C)2C(C)C)CC[P](C(C)C)1C(C)C)(C=O)C=O,1.0,metal_catalyst,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,498.30500000000023,5.4683000000000055,498.30500000000023,5.4683000000000055,GER-2,45805,Mn-PNP pincer catalyst,Mn-PNP pincer catalyst,cat
2052,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.022133376,-0.066575913,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
2053,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.022133376,0.997398709,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
2054,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.022133376,0.999175169,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
2055,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.022133376,0.99953148,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
2056,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,10.0,,0.0725,-0.085760743,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
2057,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,10.0,,0.0725,0.996712096,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
2058,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,10.0,,0.0725,0.999413475,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
2059,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,10.0,,0.0725,0.99954145,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
2060,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,10.0,,3.733,0.028823051,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
2061,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,10.0,,3.733,0.555137654,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
2062,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,10.0,,3.733,0.142186375,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
2063,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,10.0,,3.733,0.058443563,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
2064,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,2.03638048,-0.014160126,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
2065,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,2.03638048,0.729204191,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
2066,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,2.03638048,0.693321446,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
2067,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,2.03638048,0.795210816,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
2068,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,0.170054086,-0.016367237,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
2069,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,0.170054086,0.961663627,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
2070,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,0.170054086,0.765531811,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
2071,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethyl acetate,10.0,,0.170054086,0.659504072,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
2072,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.99517837,0.080829091,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
2073,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.99517837,0.416671502,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
2074,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.99517837,0.177579569,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
2075,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethyl acetate,10.0,,0.99517837,0.232061586,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
2076,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,20.0,,0.022133376,-0.510724663,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
2077,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,20.0,,0.022133376,0.999078139,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
2078,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,20.0,,0.022133376,0.999588909,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
2079,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethyl acetate,20.0,,0.022133376,0.992533009,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
2080,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,20.0,,0.0725,-0.472293791,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
2081,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,20.0,,0.0725,0.99791939,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
2082,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,20.0,,0.0725,0.999866136,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
2083,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethyl acetate,20.0,,0.0725,0.994016485,21.0,CF,0,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,GER-1,45806,BIPHEPHOS,BIPHEPHOS,cat
2084,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,20.0,,3.733,-0.276192199,21.0,CF,0,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,499.4600000000002,0.15710000000000024,499.4600000000002,0.15710000000000024,GER-1,45806,63995-70-0,63995-70-0,cat
2085,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,20.0,,3.733,0.705086645,21.0,CF,0,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,398.42600000000004,5.252200000000005,398.42600000000004,5.252200000000005,GER-1,45806,1663-45-2,1663-45-2,cat
2086,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethyl acetate,20.0,,3.733,0.145144891,21.0,CF,0,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,1.0,ligand,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,578.6320000000002,7.634600000000009,578.6320000000002,7.634600000000009,GER-1,45806,Xantphos,Xantphos,cat
