,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,rejection_mcmpnn_ft_v40_fold4,rejection_mcmpnn_ft_v40_fold3,rejection_mcmpnn_ft_v40_fold0,is_augmented,id_original,loss_weight,rejection_mcmpnn_ft_v40_fold2,Unnamed: 0.1,rejection_mcmpnn_ft_v40_fold1
6813,6813,6813,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,OC1=CC=CC=C1C2=CC=CC=C2,OC1=CC=CC=C1C2=CC=CC=C2,Unknown,0.388200322,170.211,3.059200000000001,170.211,3.059200000000001,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.2126814715785528,0,0,0,0.44595045,0.41957864,0.21318612,0.0,6813.0,1.0,0.42132056,5403.0,0.43792439
6814,6814,6814,Acetone,2.314814815,20.0,500,82.0,0.0,0,1,22.0,CC(=O)C,Cc1ccc(I)cc1,Cc1ccc(I)cc1,Unknown,0.020987928,218.03700000000003,2.5996200000000007,218.03700000000003,2.5996200000000007,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0087685745414904,0,0,0,0.3995323,0.2571208,0.34230384,0.0,6814.0,1.0,0.41983843,2473.0,0.37916866
6815,6815,6815,Methanol,0.179221384,10.0,500,82.0,0.0,0,1,22.0,CO,NC1=CC(OC)=CC(OC)=C1,NC1=CC(OC)=CC(OC)=C1,Unknown,-0.110995078,153.18099999999998,1.286,153.18099999999998,1.286,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0461028649419282,1,0,0,0.22217026,0.34475958,0.28736013,0.0,6815.0,1.0,0.18163186,3044.0,0.37074852
6816,6816,6816,Ethyl acetate,1.372721928,20.0,200,34.0,-15.0,0,0,22.0,O(C(C)=O)CC,C1=CC(=C(C(=C1)O)O)O,C1=CC(=C(C(=C1)O)O)O,Unknown,0.253251262,126.11099999999996,0.8034000000000001,126.11099999999996,0.8034000000000001,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.1262443112690263,0,0,0,0.4101053,0.18800819,0.42061463,0.0,6816.0,1.0,0.26929078,2402.0,0.2284759
6817,6817,6817,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1CCC(CC1)N2CCCC2=O,C1CCC(CC1)N2CCCC2=O,Unknown,0.97,167.252,1.9415,167.252,1.9415,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.508638306165727,0,0,0,0.821485,0.80392957,0.7427294,0.0,6817.0,1.0,0.70705754,4314.0,0.861493
6818,6818,6818,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,OC1CCC2=C1C=CC=C2,OC1CCC2=C1C=CC=C2,Unknown,0.74,134.17799999999997,1.6662,134.17799999999997,1.6662,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.5833594926617189,0,0,0,0.7437382,0.8197323,0.778345,0.0,6818.0,1.0,0.81310725,5162.0,0.8174338
6819,6819,6819,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,OC1=CC=CC2=C1C(C3=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]4N(C)C)=O)(O)[C@@]4([H])C[C@]3([H])[C@@]2(O)C)=O,OC1=CC=CC2=C1C(C3=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]4N(C)C)=O)(O)[C@@]4([H])C[C@]3([H])[C@@]2(O)C)=O,Unknown,0.83,444.44000000000017,-0.2143999999999999,444.44000000000017,-0.2143999999999999,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.767003889607846,0,0,0,0.9313902,0.74863964,0.768892,0.0,6819.0,1.0,0.99199617,915.0,0.9528464
6820,6820,6820,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,FC1=CC=C(F)C([N+]([O-])=O)=C1,FC1=CC=C(F)C([N+]([O-])=O)=C1,Unknown,0.56,159.091,1.873,159.091,1.873,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.3555614105321615,0,0,0,0.84110653,0.8564712,0.6974319,0.0,6820.0,1.0,0.7769697,542.0,0.6821203
6821,6821,6821,Acetonitrile,3.677248677,20.0,200,34.0,-15.0,0,0,22.0,C(C)#N,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,Unknown,0.998044762,392.251,4.4937000000000005,392.251,4.4937000000000005,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,2.529407537481732,1,0,0,0.8671787,0.92553866,0.8012992,0.0,6821.0,1.0,0.83659005,4823.0,0.86793286
6822,6822,6822,2-Methyltetrahydrofuran,8.90717603,20.0,500,82.0,0.0,0,1,22.0,CC1CCCO1,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.546952046,122.16699999999996,2.00904,122.16699999999996,2.00904,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.3428982769715845,0,0,0,0.40750316,0.5391227,0.44486833,0.0,6822.0,1.0,0.44803548,1737.0,0.497912
6823,6823,6823,Ethanol,0.85,20.0,300,59.0,-37.5,0,0,22.0,C(C)O,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,Unknown,0.992717918,392.251,4.4937000000000005,392.251,4.4937000000000005,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,2.0818604739095607,0,0,0,0.9580943,0.9927028,0.9620594,0.0,6823.0,1.0,1.0,5130.0,0.98093927
6824,6824,6824,2-propanol,0.14,30.0,220,-1.0,0.0,1,1,25.0,C(C)(C)O,c1(P(c2ccccc2)c3ccccc3)ccccc1,c1(P(c2ccccc2)c3ccccc3)ccccc1,ligand,0.31,262.292,3.4448000000000016,262.292,3.4448000000000016,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,1,0,0,SM122,1,0,CF,0.1605219526258016,1,0,0,0.8487633,0.7762465,0.8053495,0.0,6824.0,1.0,0.8181045,1183.0,0.9130541
6825,6825,6825,Acetone,1.69,20.0,300,59.0,-37.5,0,0,22.0,CC(=O)C,COC1=CC(OC)=CC(OC)=C1,COC1=CC(OC)=CC(OC)=C1,Unknown,0.892227776,168.19199999999998,1.7124,168.19199999999998,1.7124,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.9634819916193949,0,0,0,0.7772157,0.8764521,0.80007374,0.0,6825.0,1.0,0.8061391,1209.0,0.85502183
6826,6826,6826,Methyl tert-butyl ether,0.42,20.0,300,59.0,-37.5,0,0,22.0,CC(C)(C)OC,OC1=CC=CC=C1C2=CC=CC=C2,OC1=CC=CC=C1C2=CC=CC=C2,Unknown,0.13261545,170.211,3.059200000000001,170.211,3.059200000000001,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.061287911967312,0,0,0,0.4209619,0.33019602,0.7701558,0.0,6826.0,1.0,0.25285545,4595.0,0.45748544
6827,6827,6827,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,COC1=CC=CC=C1C,COC1=CC=CC=C1C,Unknown,0.52,122.16699999999996,2.00362,122.16699999999996,2.00362,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.3178549236261682,0,0,0,0.71714365,0.8079808,0.7258889,0.0,6827.0,1.0,0.75304306,4307.0,0.8630302
6828,6828,6828,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,BrC1=CC=CC(Br)=N1,BrC1=CC=CC(Br)=N1,Unknown,0.03,236.894,2.6066000000000003,236.894,2.6066000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.0127807700919951,0,0,0,0.70681894,0.7325179,0.78181374,0.0,6828.0,1.0,0.73939174,4772.0,0.7496972
6829,6829,6829,Acetonitrile,3.677248677,20.0,200,34.0,-15.0,0,0,22.0,C(C)#N,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,Unknown,0.804689334,204.232,3.096960000000001,204.232,3.096960000000001,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.7070561035629933,0,0,0,0.6851484,0.6044463,0.6630299,0.0,6829.0,1.0,0.68912214,45.0,0.73115283
6830,6830,6830,n-Heptane,3.121693122,20.0,200,34.0,-15.0,0,0,22.0,CCCCCCC,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,Unknown,0.027174524,362.122,4.3086,362.122,4.3086,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.0115188681742923,0,0,0,0.2662688,-0.018885672,0.31750056,0.0,6830.0,1.0,0.1310795,3848.0,0.15381196
6831,6831,6831,Methanol,0.179221384,10.0,500,82.0,0.0,0,1,22.0,CO,C1=CC2=C(C=CN2)C(=C1)N,C1=CC2=C(C=CN2)C(=C1)N,Unknown,0.385907739,132.16599999999997,1.7500999999999995,132.16599999999997,1.7500999999999995,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.2110597371709185,0,0,0,0.42397133,0.5810213,0.2862897,0.0,6831.0,1.0,0.425161,4469.0,0.36832702
6832,6832,6832,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,Nc1cccc2ncccc12,Nc1cccc2ncccc12,Unknown,0.269114319,144.177,1.817,144.177,1.817,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.1355567495264988,0,0,0,0.3766545,0.3882872,0.2647139,0.0,6832.0,1.0,0.341345,1954.0,0.45995462
6833,6833,6833,Ethyl acetate,3.897707231,20.0,300,87.0,-8.0,0,0,22.0,O(C(C)=O)CC,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,Unknown,0.055739687,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0244485756903048,0,0,0,0.32525128,0.092351675,0.07752982,0.0,6833.0,1.0,-0.033892035,4403.0,0.10523161
6834,6834,6834,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,CCN1C=C(C(C2=CC(F)=C(N3CCNCC3)N=C12)=O)C(O)=O,CCN1C=C(C(C2=CC(F)=C(N3CCNCC3)N=C12)=O)C(O)=O,Unknown,0.014201683,320.324,0.6633,320.324,0.6633,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0057715998777174,1,0,0,0.43074316,0.48443544,0.509678,0.0,6834.0,1.0,0.24679446,4892.0,0.44067752
6835,6835,6835,Ethanol,0.85,20.0,300,59.0,-37.5,0,0,22.0,C(C)O,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.547311461,122.16699999999996,2.00904,122.16699999999996,2.00904,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.343242191666155,1,0,0,0.7928164,0.8066629,0.8126429,0.0,6835.0,1.0,0.854363,5024.0,0.7641968
6836,6836,6836,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,Unknown,0.69,178.234,3.086400000000001,178.234,3.086400000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.5072396109731624,0,0,0,0.658275,0.8423625,0.80914056,0.0,6836.0,1.0,0.7352991,788.0,0.8863416
6837,6837,6837,Methyl ethyl ketone,3.03,20.0,600,-1.0,0.0,1,1,23.0,CC(CC)=O,O=C(C(C(C)C)N1)NCC1=O,O=C(C(C(C)C)N1)NCC1=O,Unknown,0.523,156.185,-0.7430000000000001,156.185,-0.7430000000000001,0.5,nf10k,72.107,0.29,0.43,805.0,18.5,16.0,9.0,5.1,90.1,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.3205721033878811,0,0,0,0.28240746,0.3277958,0.2518923,0.0,6837.0,1.0,0.2539734,3324.0,0.30843472
6838,6838,6838,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,OC1=CC=C(C2=CC(C3=CC=C(O)C=C3)=CC(C4=CC=C(O)C=C4)=C2)C=C1,OC1=CC=C(C2=CC(C3=CC=C(O)C=C3)=CC(C4=CC=C(O)C=C4)=C2)C=C1,Unknown,1.0,354.4050000000001,5.8044000000000056,354.4050000000001,5.8044000000000056,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,0.9327189,0.98013854,0.90511584,0.0,6838.0,1.0,0.9133361,3005.0,0.8981492
6839,6839,6839,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1=CC(=C(C=C1Br)C(=O)O)N,C1=CC(=C(C=C1Br)C(=O)O)N,Unknown,0.9,216.034,1.7295000000000005,216.034,1.7295000000000005,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.9956786262173576,0,0,0,0.907071,0.95086515,0.9107683,0.0,6839.0,1.0,0.9450891,2798.0,0.9453645
6840,6840,6840,Toluene,4.285714286,20.0,300,87.0,-8.0,0,0,22.0,Cc1ccccc1,NC1=CC=C(OC)C=C1,NC1=CC=C(OC)C=C1,Unknown,0.003238255,123.155,1.2774,123.155,1.2774,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.000973151282683,0,0,0,0.29752493,0.21859911,0.28936398,0.0,6840.0,1.0,0.42255226,1354.0,0.3326953
6841,6841,6841,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,COC1=CC=CC=C1OC,COC1=CC=CC=C1OC,Unknown,0.58,138.16599999999997,1.7038,138.16599999999997,1.7038,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.3757179041643316,0,0,0,0.60699844,0.79652154,0.7853997,0.0,6841.0,1.0,0.68670267,3787.0,0.8841785
6842,6842,6842,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1,Unknown,1.0,253.298,1.6539,253.298,1.6539,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,0.96287984,0.9715526,0.96059096,0.0,6842.0,1.0,0.70562977,3009.0,0.9857472
6843,6843,6843,Ethanol,0.7,40.0,300,59.0,-37.5,0,0,25.0,C(C)O,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(CC(C(C)(C)C(C7=CC=CC=C7)(C)C)C8=CC=CC=C8)C9=CC=CC=C9,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(CC(C(C)(C)C(C7=CC=CC=C7)(C)C)C8=CC=CC=C8)C9=CC=CC=C9,Unknown,0.991,995.4919999999998,21.011400000000005,995.4919999999998,21.011400000000005,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,2.0,0,0,0,0.9238415,0.95188046,0.9500718,0.0,6843.0,1.0,0.8290719,1352.0,0.86496466
6844,6844,6844,n-Heptane,7.156084656,20.0,300,87.0,-8.0,0,0,22.0,CCCCCCC,BrC1=CC=C(Br)O1,BrC1=CC=C(Br)O1,Unknown,0.011912118,225.867,2.8046000000000006,225.867,2.8046000000000006,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0047651189467797,0,0,0,0.093702555,0.18682963,0.26328644,0.0,6844.0,1.0,0.07076216,2089.0,-0.016141057
6845,6845,6845,Ethanol,0.27,30.0,600,-1.0,0.0,1,1,25.0,C(C)O,CCCCCCCCCCCC,CCCCCCCCCCCC,Unknown,-0.19,170.33999999999995,4.9272000000000045,170.33999999999995,4.9272000000000045,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,-0.0759117614827774,1,0,0,0.29700434,0.07518524,0.046079785,0.0,6845.0,1.0,0.026530355,1358.0,0.27786463
6846,6846,6846,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,NC1=CC=C(Cl)C=C1,NC1=CC=C(Cl)C=C1,Unknown,0.29,127.574,1.9222,127.574,1.9222,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.1481303992702337,1,0,0,0.625405,0.76905596,0.602773,0.0,6846.0,1.0,0.70441616,1103.0,0.77328646
6847,6847,6847,Methanol,0.101115447,10.0,300,87.0,-8.0,0,0,22.0,CO,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,Unknown,0.076227124,310.393,4.448400000000004,310.393,4.448400000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0339649167871695,0,0,0,0.5131464,0.53911114,0.60102195,0.0,6847.0,1.0,0.55267125,3688.0,0.6775739
6848,6848,6848,n-Heptane,0.225,20.0,300,59.0,-37.5,0,0,22.0,CCCCCCC,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,Unknown,0.007226313,362.122,4.3086,362.122,4.3086,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.0027125066264993,0,0,0,0.47362906,0.24288794,0.54648894,0.0,6848.0,1.0,0.37615502,3598.0,0.3586013
6849,6849,6849,Acetone,2.52,20.0,220,-1.0,0.0,1,1,23.0,CC(=O)C,O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,Unknown,0.482,885.4529999999991,18.097099999999976,885.4529999999991,18.097099999999976,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,0,1,0,0,SM122,0,1,DE,0.2848326421515421,0,0,0,0.7871539,0.74020934,0.74550277,0.0,6849.0,1.0,0.5742242,5173.0,0.8815002
6850,6850,6850,Ethanol,0.27,30.0,600,-1.0,0.0,1,1,25.0,C(C)O,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(CC(C(C)(C)C(C6=CC=CC=C6)(C)C)C7=CC=CC=C7)C8=CC=CC=C8,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(CC(C(C)(C)C(C6=CC=CC=C6)(C)C)C7=CC=CC=C7)C8=CC=CC=C8,Unknown,0.724,891.3399999999999,18.837499999999984,891.3399999999999,18.837499999999984,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.5575202309355514,0,0,0,0.6857223,0.62184054,0.58054817,0.0,6850.0,1.0,0.19504678,439.0,0.69752413
6851,6851,6851,Toluene,2.4,20.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,Unknown,0.964,1175.7419999999995,24.72310000000005,1175.7419999999995,24.72310000000005,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,1.4317982759330046,0,0,0,0.9341724,0.887211,0.8518132,0.0,6851.0,1.0,0.92377007,4128.0,0.8700726
6852,6852,6852,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,Unknown,0.98,253.283,1.3660199999999998,253.283,1.3660199999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.6777807052660805,0,0,0,0.84470004,0.9450222,0.8283244,0.0,6852.0,1.0,0.78463054,1335.0,0.90536624
6853,6853,6853,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C,CC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)C,Unknown,0.63,210.276,3.534440000000002,210.276,3.534440000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.4306260903849541,0,0,0,0.90625834,0.8921634,0.7841447,0.0,6853.0,1.0,0.8818978,2917.0,0.8598431
6854,6854,6854,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,Unknown,0.323709673,362.122,4.3086,362.122,4.3086,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.1692251269043754,0,0,0,0.44395596,0.45403314,0.38015178,0.0,6854.0,1.0,0.12546533,4035.0,0.5279761
6855,6855,6855,Toluene,3.121693122,20.0,200,34.0,-15.0,0,0,22.0,Cc1ccccc1,C#Cc1ccccc1,C#Cc1ccccc1,Unknown,-0.016707293,102.13599999999998,1.6679000000000002,102.13599999999998,1.6679000000000002,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,-0.007622886729556,0,0,0,0.31628162,-0.053320825,0.31662297,0.0,6855.0,1.0,0.071685344,4839.0,0.4093781
6856,6856,6856,n-Heptane,0.225,20.0,300,59.0,-37.5,0,0,22.0,CCCCCCC,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,Unknown,-0.176971015,154.21199999999996,3.353600000000001,154.21199999999996,3.353600000000001,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,-0.0711346043896002,0,0,0,0.31393933,0.1610468,0.52022225,0.0,6856.0,1.0,0.471221,2387.0,0.33803344
