,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PMPerformance,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,is_augmented,rejection_mcmpnn_combi_v42a_fold0,rejection_mcmpnn_combi_v42a_fold2,rejection_mcmpnn_combi_v42a_fold1,rejection_mcmpnn_combi_v42a_fold4,loss_weight,rejection_mcmpnn_combi_v42a_fold3,id_original,Unnamed: 0.1
4964,4964,4964,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,FC(F)(F)C(C1=CC=C(C=C1)N)(C2=CC=C(C=C2)N)C(F)(F)F,FC(F)(F)C(C1=CC=C(C=C1)N)(C2=CC=C(C=C2)N)C(F)(F)F,Unknown,0.84,334.26300000000003,4.261700000000001,334.26300000000003,4.261700000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.7931741239681502,0,0,0,0.0,0.95954394,0.7913979,0.9061482,0.83680165,0.572203821362739,0.8499937,4964.0,1344.0
4965,4965,4965,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,Unknown,0.914311958,253.283,1.3660199999999998,253.283,1.3660199999999998,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.0620408062329836,1,0,0,0.0,0.92287385,0.92496824,0.85855424,0.93600917,0.7312304772238087,0.9106556,4965.0,4932.0
4966,4966,4966,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,O=C(C1=CC=C2C=C(C(OC)=O)C=CC2=C1)OC,O=C(C1=CC=C2C=C(C(OC)=O)C=CC2=C1)OC,Unknown,0.452912727,244.246,2.4130000000000003,244.246,2.4130000000000003,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2611502824562513,0,0,0,0.0,0.5367254,0.8803577,0.5121888,0.43417013,0.3592299590440065,0.7470089,4966.0,739.0
4967,4967,4967,Toluene,4.285714286,20.0,300,87.0,-8.0,0,0,22.0,Cc1ccccc1,OC1CCCC2=C1C=CC=C2,OC1CCCC2=C1C=CC=C2,Unknown,0.031712676,148.20499999999998,2.0563,148.20499999999998,2.0563,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0135474667766205,0,0,0,0.0,0.09976444,0.022916257,-0.04581958,0.063527495,0.262486809721128,0.033551216,4967.0,2418.0
4968,4968,4968,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,C1=CC2=C(C=CN2)C=C1F,C1=CC2=C(C=CN2)C=C1F,Unknown,0.147609147,135.14099999999996,2.3069999999999995,135.14099999999996,2.3069999999999995,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0688520164016133,0,0,0,0.0,0.075279176,0.04006976,0.083274454,0.17925125,0.2608386124160144,0.1639905,4968.0,71.0
4969,4969,4969,2-Methyltetrahydrofuran,0.43,20.0,300,59.0,-37.5,0,0,22.0,CC1CCCO1,O=C1NC2=C(C=CC=C2F)C1=O,O=C1NC2=C(C=CC=C2F)C1=O,Unknown,0.369464044,165.12299999999996,0.9605,165.12299999999996,0.9605,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1996019181920154,0,0,0,0.0,0.35510644,0.47816968,0.34341466,0.36904633,0.3133168289475759,0.41734523,4969.0,711.0
4970,4970,4970,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,OC1=CC=CC=C1N,OC1=CC=CC=C1N,Unknown,0.47,109.128,0.9744,109.128,0.9744,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.2749054789185309,0,0,0,0.0,0.43183595,0.2830998,0.4063596,0.37818885,0.4233333687299243,0.43459362,4970.0,1813.0
4971,4971,4971,Acetone,0.73,40.0,500,82.0,0.0,0,1,25.0,CC(=O)C,CCCCCCCCCCCCCCCC(OCC(COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)=O,CCCCCCCCCCCCCCCC(OCC(COC(CCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCC)=O)=O,Unknown,0.868,807.3389999999996,16.428499999999964,807.3389999999996,16.428499999999964,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,0,1,SS336,0,1,DE,0.8761483590329142,0,0,0,0.0,0.91343135,0.8044908,0.8760028,0.8666419,0.7008603191821311,0.8266221,4971.0,3688.0
4972,4972,4972,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,Unknown,1.0,362.122,4.3086,362.122,4.3086,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,0.0,1.0,0.9509368,1.0,1.0,0.7582090186207601,0.83254766,4972.0,1297.0
4973,4973,4973,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,NCCC1=CNC2=CC=CC=C12,NCCC1=CNC2=CC=CC=C12,Unknown,0.92,160.21999999999997,1.6691,160.21999999999997,1.6691,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.0915149811213505,0,0,0,0.0,0.91657007,0.969783,0.9204587,0.92307913,0.6162194999291035,0.85203826,4973.0,2266.0
4974,4974,4974,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C#Cc1ccccc1,C#Cc1ccccc1,Unknown,0.11,102.13599999999998,1.6679000000000002,102.13599999999998,1.6679000000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.0501222959631252,0,0,0,0.0,0.5716215,0.17862642,0.25259045,0.08368495,0.2200783928318226,0.2267535,4974.0,4472.0
4975,4975,4975,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,O=C(N(OC(C12CC3CC(CC(C2)C3)C1)=O)C4=O)C5=C4C=CC=C5,O=C(N(OC(C12CC3CC(CC(C2)C3)C1)=O)C4=O)C5=C4C=CC=C5,Unknown,1.0,325.364,2.957200000000001,325.364,2.957200000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,0.0,0.9784384,1.0,0.99612767,0.9908827,0.7582090186207601,0.96413386,4975.0,3048.0
4976,4976,4976,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,OC1=CC=CC([N+]([O-])=O)=C1,OC1=CC=CC([N+]([O-])=O)=C1,Unknown,0.26,139.11,1.3003999999999998,139.11,1.3003999999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.1301817920206718,0,0,0,0.0,0.27057314,0.3596899,0.4675327,0.35203844,0.2906467904712913,0.35750335,4976.0,2190.0
4977,4977,4977,Ethyl acetate,5.36,5.0,220,-1.0,0.0,1,1,30.0,O(C(C)=O)CC,CC(CCC=C(C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)OC(=O)C=CC6=CC(=C(C=C6)O)OC)C)C,CC(CCC=C(C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)OC(=O)C=CC6=CC(=C(C=C6)O)OC)C)C,Unknown,0.987,602.9000000000003,10.147399999999994,602.9000000000003,10.147399999999994,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,1,0,0,SM122,1,0,CF,1.8538719643217616,0,0,0,0.0,0.9703121,0.98391944,0.9764242,0.9986093,1.6598678182687387,0.83656967,4977.0,659.0
4978,4978,4978,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,Unknown,0.99,307.825,3.341500000000002,307.825,3.341500000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.9586073148417744,0,0,0,0.0,0.94055367,0.9601517,0.95745444,0.9954322,0.6547332186746725,0.9508742,4978.0,1461.0
4979,4979,4979,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C(C=C1)N,C1=CC=C(C=C1)N,Unknown,0.21,93.129,1.2687999999999997,93.129,1.2687999999999997,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.1018235165023234,0,0,0,0.0,0.38203377,0.19378361,0.19483948,0.22066614,0.2590547480287596,0.27628857,4979.0,3275.0
4980,4980,4980,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,Cc1cccc(Br)c1,Cc1cccc(Br)c1,Unknown,0.33,171.037,2.7575200000000013,171.037,2.7575200000000013,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1732774798310079,0,0,0,0.0,0.44553548,0.31831008,0.480186,0.41079277,0.2826887872677871,0.39117754,4980.0,905.0
4981,4981,4981,Methyl tert-butyl ether,0.42,20.0,300,59.0,-37.5,0,0,22.0,CC(C)(C)OC,C1CC2=CC=CC=C2C1O,C1CC2=CC=CC=C2C1O,Unknown,0.116316355,134.17799999999997,1.6662,134.17799999999997,1.6662,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.0532120013844749,0,0,0,0.0,-0.011868,0.009820223,0.05773267,0.11256173,0.2200783928318226,-0.15283656,4981.0,4792.0
4982,4982,4982,Acetonitrile,8.79,10.0,500,59.0,-31.0,0,0,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C)(C)C%12=CC=CC=C%12,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C)(C)C%12=CC=CC=C%12,Unknown,0.899,1279.8939999999998,26.89700000000007,1279.8939999999998,26.89700000000007,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.9913998282380824,0,0,0,0.0,0.92635196,0.9641075,0.9047142,0.9501913,1.0928354798995548,0.87644583,4982.0,2219.0
4983,4983,4983,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1=CC=C2C(=C1)C(C3=CC=CC=C32)O,C1=CC=C2C(=C1)C(C3=CC=CC=C32)O,Unknown,0.65,182.222,2.7487000000000017,182.222,2.7487000000000017,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.4546928835341759,0,0,0,0.0,0.741118,0.8347759,0.79503334,0.6498831,0.4676665847676232,0.79559696,4983.0,1556.0
4984,4984,4984,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,O=C1NC2=C(C=C(F)C=C2)C1=O,O=C1NC2=C(C=C(F)C=C2)C1=O,Unknown,0.77,165.123,0.9605,165.123,0.9605,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.6363880201078557,1,0,0,0.0,0.7541189,0.7226164,0.7377057,0.70464617,0.6128856233851143,0.7891263,4984.0,4355.0
4985,4985,4985,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,Unknown,-0.104995795,178.234,3.086400000000001,178.234,3.086400000000001,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0437534757826323,0,0,0,0.0,-0.09059888,-0.13398224,-0.17523664,-0.08482766,0.262486809721128,-0.2078467,4985.0,4535.0
4986,4986,4986,2-propanol,0.322751323,20.0,300,87.0,-8.0,0,0,22.0,C(C)(C)O,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,Unknown,0.193828209,222.287,3.527800000000002,222.287,3.527800000000002,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0930340242081025,0,0,0,0.0,0.14220005,0.2233096,0.25673553,0.12607592,0.2617485076338265,0.12293506,4986.0,247.0
4987,4987,4987,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,O=C(O)C1=CC=C(F)C=C1,O=C(O)C1=CC=C(F)C=C1,Unknown,0.85,140.113,1.5239,140.113,1.5239,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.8210230527068305,0,0,0,0.0,0.7740554,0.776773,0.7550216,0.86365044,0.5777057811835346,0.78166336,4987.0,2457.0
4988,4988,4988,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,CC1=CC=CC2=CC=CC=C12,CC1=CC=CC2=CC=CC=C12,Unknown,-0.06367063,142.201,3.148220000000002,142.201,3.148220000000002,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0272152737865519,0,0,0,0.0,-0.11523193,-0.16039807,-0.20120692,-0.03660375,0.262486809721128,-0.14236116,4988.0,4033.0
4989,4989,4989,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,C1=CC=C(C=C1)N,C1=CC=C(C=C1)N,Unknown,0.203634701,93.129,1.2687999999999997,93.129,1.2687999999999997,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0983426685742283,1,0,0,0.0,0.13064417,0.05965531,0.06574577,0.14154038,0.2648797241346854,0.06806618,4989.0,3799.0
4990,4990,4990,Methyl tert-butyl ether,64.75433947,20.0,300,87.0,-8.0,0,0,22.0,CC(C)(C)OC,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,Unknown,0.218528649,236.35800000000003,5.067700000000004,236.35800000000003,5.067700000000004,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.1065315545232182,1,0,0,0.0,0.28855118,0.1487748,0.16528916,0.21449524,0.2746456246322594,0.12913746,4990.0,1291.0
4991,4991,4991,Toluene,0.26,20.0,300,59.0,-37.5,0,0,22.0,Cc1ccccc1,N#CC1=CC=C(N)C=C1,N#CC1=CC=C(N)C=C1,Unknown,-0.100286319,118.13899999999998,1.14048,118.13899999999998,1.14048,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.0419002441272066,1,0,0,0.0,-0.09670645,-0.067497134,-0.095841885,-0.10561967,0.2200783928318226,-0.06380391,4991.0,517.0
4992,4992,4992,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O,Unknown,0.883728512,337.382,1.6424999999999998,337.382,1.6424999999999998,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.9308075642649132,0,0,0,0.0,0.9047274,0.8941592,0.84577715,0.90855134,0.7091608017405686,0.94465286,4992.0,672.0
4993,4993,4993,2-propanol,0.066137566,20.0,300,59.0,-37.5,0,0,22.0,C(C)(C)O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,Unknown,0.840157527,299.355,3.892400000000001,299.355,3.892400000000001,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.7935992581132878,0,0,0,0.0,0.8189815,0.88469934,0.8785124,0.8189235,0.572290492085208,0.8739447,4993.0,1464.0
4994,4994,4994,Acetone,1.69,20.0,300,59.0,-37.5,0,0,22.0,CC(=O)C,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.741254688,122.16699999999996,2.00904,122.16699999999996,2.00904,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5854522820418308,0,0,0,0.0,0.70619667,0.7280048,0.75616324,0.71232665,0.5178745474511467,0.7259105,4994.0,3185.0
4995,4995,4995,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CCC(C1=CC=CC=C1)C(=O)O,CCC(C1=CC=CC=C1)C(=O)O,Unknown,0.77,164.20399999999995,2.2648,164.20399999999995,2.2648,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6363880201078557,0,0,0,0.0,0.88808084,0.8857955,0.81214005,0.7589926,0.53369010261717,0.8161321,4995.0,475.0
4996,4996,4996,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,O=C(C1=CC=CC=C1)CBr,O=C(C1=CC=CC=C1)CBr,Unknown,0.4,199.047,2.2642000000000007,199.047,2.2642000000000007,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.2211255279972604,0,0,0,0.0,0.45171207,0.3796724,0.36425686,0.50147665,0.358969643786117,0.4323421,4996.0,104.0
4997,4997,4997,n-Heptane,0.225,20.0,300,59.0,-37.5,0,0,22.0,CCCCCCC,Brc1cc(Br)cc(Br)c1,Brc1cc(Br)cc(Br)c1,Unknown,-0.009891134,314.802,3.974100000000001,314.802,3.974100000000001,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.0047043875901749,0,0,0,0.0,0.1305916,-0.057854116,-0.12440491,-0.007548332,0.2200783928318226,-0.06010145,4997.0,2536.0
4998,4998,4998,Ethanol,0.227163745,20.0,300,87.0,-8.0,0,0,22.0,C(C)O,CC1=CC(O)=CC=C1,CC1=CC(O)=CC=C1,Unknown,0.071721778,108.13999999999996,1.7006199999999998,108.13999999999996,1.7006199999999998,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.031854240592473,0,0,0,0.0,0.058045626,0.108857214,0.106220484,0.090055704,0.262486809721128,0.074436635,4998.0,4859.0
4999,4999,4999,Methanol,0.101115447,10.0,300,87.0,-8.0,0,0,22.0,CO,C1=CC2=C(C=CN2)C(=C1)N,C1=CC2=C(C=CN2)C(=C1)N,Unknown,0.604681904,132.16599999999997,1.7500999999999995,132.16599999999997,1.7500999999999995,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.4019560972002038,1,0,0,0.0,0.6572213,0.40232447,0.60032624,0.6161111,0.5280459645532073,0.45702267,4999.0,1399.0
5000,5000,5000,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,Unknown,0.867915447,336.231,4.508500000000002,336.231,4.508500000000002,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.8758723497557854,0,0,0,0.0,0.8548374,0.8443767,0.7826238,0.8760232,0.7007842968373558,0.80899143,5000.0,2738.0
5001,5001,5001,Ethyl acetate,2.439741329,20.0,500,82.0,0.0,0,1,22.0,O(C(C)=O)CC,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Unknown,0.217741506,351.4530000000001,5.434200000000002,351.4530000000001,5.434200000000002,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.1060948867401261,0,0,0,0.0,0.16237685,0.24809346,0.18216035,0.26488528,0.2741371210026068,0.16202468,5001.0,2450.0
5002,5002,5002,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC1=CC(O)=CC=C1,CC1=CC(O)=CC=C1,Unknown,0.78,108.13999999999996,1.7006199999999998,108.13999999999996,1.7006199999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6556077263148894,0,0,0,0.0,0.98734367,0.87640953,0.7424804,0.9157497,0.5391920624379657,0.3423614,5002.0,1112.0
5003,5003,5003,Toluene,1.37,30.0,220,-1.0,0.0,1,1,25.0,Cc1ccccc1,CC1(NC2=C3C(=C(C=C2)N=NC4=CC=C(C5=CC=CC=C54)N=NC6=CC=CC=C6)C=CC=C3N1)C,CC1(NC2=C3C(=C(C=C2)N=NC4=CC=C(C5=CC=CC=C54)N=NC6=CC=CC=C6)C=CC=C3N1)C,Unknown,0.792,456.5530000000001,9.397299999999998,456.5530000000001,9.397299999999998,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,1,0,0,SM122,0,1,DE,0.6798537138889461,0,0,0,0.0,0.76959884,0.7918708,0.6889412,0.75889575,1.3565231631175636,0.757773,5003.0,889.0
5004,5004,5004,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,C1=CC2=C(C(=C1)F)NC=C2,C1=CC2=C(C(=C1)F)NC=C2,Unknown,0.069937782,135.141,2.3070000000000004,135.141,2.3070000000000004,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0310212964287311,0,0,0,0.0,0.089497805,-0.020210743,0.06550139,0.112715155,0.2624945015663412,0.12908566,5004.0,836.0
5005,5005,5005,Acetonitrile,6.89,30.0,500,59.0,-31.0,0,0,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C)(C)C%16=CC=CC=C%16,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C)(C)C%16=CC=CC=C%16,Unknown,1.0,1696.502,35.59260000000004,1696.502,35.59260000000004,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,DM500,1,0,CF,3.0,0,0,0,0.0,0.98339045,1.0,0.966721,1.0,1.1932689498448277,0.9145656,5005.0,1702.0
5006,5006,5006,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,O=C(C1=C(C=CC=C1)/N=N/C2=CC=C(C=C2)N(C)C)O,O=C(C1=C(C=CC=C1)/N=N/C2=CC=C(C=C2)N(C)C)O,Unknown,0.953547354,269.304,3.8662000000000014,269.304,3.8662000000000014,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.3237395659308948,0,0,0,0.0,0.93388176,0.95426303,0.8955573,0.9496653,0.634677119309304,0.92208105,5006.0,1058.0
