,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PMPerformance,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,is_augmented,loss_weight,rejection_mcmpnn_combi_v42c_fold3,id_original,rejection_mcmpnn_combi_v42c_fold0,Unnamed: 0.1,rejection_mcmpnn_combi_v42c_fold2,rejection_mcmpnn_combi_v42c_fold4,rejection_mcmpnn_combi_v42c_fold1
4849,4849,4849,Methyl tert-butyl ether,64.75433947,20.0,300,87.0,-8.0,0,0,22.0,CC(C)(C)OC,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,Unknown,0.018814275,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0078063821559327,0,0,0,0.0,0.2655826521687309,0.16169941,4849.0,0.042741477,3551.0,0.20867446,-0.022711277,0.031832665
4850,4850,4850,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,CCOC(=O)C1=CC=C(C=C1)I,CCOC(=O)C1=CC=C(C=C1)I,Unknown,0.57,276.073,2.4679,276.073,2.4679,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.3655227298392683,0,0,0,0.0,0.4759957883584626,0.5711881,4850.0,0.5493776,3771.0,0.5546814,0.51631343,0.39379495
4851,4851,4851,Ethyl acetate,3.897707231,20.0,300,87.0,-8.0,0,0,22.0,O(C(C)=O)CC,OC(C(O)=O)C1=CC=CC=C1,OC(C(O)=O)C1=CC=CC=C1,Unknown,0.111121833,152.149,0.8046,152.149,0.8046,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.050669448435415,0,0,0,0.0,0.2655826521687309,0.0708476,4851.0,0.09219125,3593.0,0.23758566,0.08362308,0.29534468
4852,4852,4852,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,C1=CC(=C(C=C1Br)C(=O)O)N,C1=CC(=C(C=C1Br)C(=O)O)N,Unknown,0.9,216.034,1.7295000000000005,216.034,1.7295000000000005,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.9956786262173576,0,0,0,0.0,0.6053950720981772,0.9128659,4852.0,0.906688,939.0,0.8680829,0.7209465,0.8887869
4853,4853,4853,Methyl tert-butyl ether,64.75433947,20.0,300,87.0,-8.0,0,0,22.0,CC(C)(C)OC,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,Unknown,0.889409365,331.34700000000004,1.5833,331.34700000000004,1.5833,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.9523722510837656,0,0,0,0.0,0.7233205711353825,0.85741466,4853.0,0.662542,3045.0,0.8169904,0.885452,0.8799162
4854,4854,4854,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,Unknown,1.0,361.485,5.771680000000005,361.485,5.771680000000005,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,0.0,0.6481382361051143,0.99115926,4854.0,0.98057497,3751.0,0.9386301,0.9961184,0.99833584
4855,4855,4855,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,Unknown,0.988081693,295.298,2.972200000000001,295.298,2.972200000000001,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.8887943987817484,0,0,0,0.0,0.6417009773748318,0.9889964,4855.0,0.9388439,1639.0,0.9049703,0.97693384,0.97736895
4856,4856,4856,2-propanol,0.14,30.0,220,-1.0,0.0,1,1,25.0,C(C)(C)O,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,Unknown,0.227,226.44799999999992,6.487600000000007,226.44799999999992,6.487600000000007,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,1,0,0,SM122,1,0,CF,0.1112590393171073,0,0,0,0.0,0.4969240728676937,0.34159,4856.0,0.34693843,3707.0,0.3218356,0.28303742,0.3133538
4857,4857,4857,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,O=CC1=CC(C)=CC(C)=C1,O=CC1=CC(C)=CC(C)=C1,Unknown,0.72,134.178,2.11594,134.178,2.11594,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5512936800949201,1,0,0,0.0,0.4969059810139209,0.72899985,4857.0,0.70334816,3977.0,0.6585996,0.70450926,0.65057427
4858,4858,4858,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,Unknown,0.429084007,204.232,3.096960000000001,204.232,3.096960000000001,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.2426677587173,0,0,0,0.0,0.4176844975399812,0.42069623,4858.0,0.41474476,898.0,0.39745235,0.4162339,0.42868042
4859,4859,4859,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OS(=O)(=O)c2ccccc21,Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OS(=O)(=O)c2ccccc21,Unknown,1.0,466.59900000000016,5.9722400000000055,466.59900000000016,5.9722400000000055,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,0.0,0.7418116182209807,1.0,4859.0,0.9936264,4485.0,0.9753742,1.0,1.0
4860,4860,4860,n-Heptane,0.225,20.0,300,59.0,-37.5,0,0,22.0,CCCCCCC,CC1=CC(Br)=C(Br)C=C1C,CC1=CC(Br)=C(Br)C=C1C,Unknown,-0.038735334,263.96000000000004,3.8284400000000014,263.96000000000004,3.8284400000000014,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.0169228031338282,0,0,0,0.0,0.2160460787017047,-0.03869295,4860.0,-0.0361048,1397.0,0.03718996,-0.07115525,0.037656277
4861,4861,4861,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,0.340193144,139.104,1.83648,139.104,1.83648,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.1799254597743544,0,0,0,0.0,0.358664819667213,0.262456,4861.0,0.23061064,1392.0,0.22121531,0.25277156,0.25376782
4862,4862,4862,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1COC2=C(O1)C=CC(=C2)Br,C1COC2=C(O1)C=CC(=C2)Br,Unknown,0.32,215.046,2.2203,215.046,2.2203,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1668528880872148,0,0,0,0.0,0.286186761355502,0.33241844,4862.0,0.37524766,152.0,0.49552843,0.6655918,0.28112307
4863,4863,4863,Methanol,0.179221384,10.0,500,82.0,0.0,0,1,22.0,CO,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,Unknown,0.277478417,247.681,3.2979000000000007,247.681,3.2979000000000007,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.1405485091365189,0,0,0,0.0,0.3155625157673128,0.24215457,4863.0,0.27304083,1100.0,0.327029,0.27948108,0.26954412
4864,4864,4864,Ethanol,0.85,20.0,300,59.0,-37.5,0,0,22.0,C(C)O,Cc1ccc(I)cc1,Cc1ccc(I)cc1,Unknown,0.267505018,218.03700000000003,2.5996200000000007,218.03700000000003,2.5996200000000007,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1346028529143109,0,0,0,0.0,0.2525065647806748,0.2587421,4864.0,0.23288125,2850.0,0.3558417,0.22931823,0.25351736
4865,4865,4865,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CC1=CC(O)=CC(C)=C1N,CC1=CC(O)=CC(C)=C1N,Unknown,0.63,137.18199999999996,1.5912399999999998,137.18199999999996,1.5912399999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.4306260903849541,0,0,0,0.0,0.4567980998558974,0.63405764,4865.0,0.6431542,209.0,0.8248743,0.8457412,0.6497024
4866,4866,4866,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,Unknown,1.0,306.36100000000005,4.157700000000003,306.36100000000005,4.157700000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,0.0,0.7418116182209807,0.99349225,4866.0,0.98590255,3796.0,0.9841105,1.0,1.0
4867,4867,4867,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,C1=C2C(=CC(=C1Cl)Cl)N=CN2,C1=C2C(=CC(=C1Cl)Cl)N=CN2,Unknown,0.54688111,187.029,2.869700000000001,187.029,2.869700000000001,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3428304323599154,0,0,0,0.0,0.4110528576701969,0.5315167,4867.0,0.5425055,962.0,0.6793749,0.66601926,0.55900073
4868,4868,4868,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C#CC1=CC=C(C=C1)C#C,C#CC1=CC=C(C=C1)C#C,Unknown,0.44,126.15799999999996,1.6492000000000002,126.15799999999996,1.6492000000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.2510371387438385,1,0,0,0.0,0.3956328630511896,0.4480607,4868.0,0.44584823,1383.0,0.50855315,0.4411026,0.4463069
4869,4869,4869,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,NC1=CC=CC2=C(N)C=CC=C12,NC1=CC=CC2=C(N)C=CC=C12,Unknown,0.96,158.204,2.0042,158.204,2.0042,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.387216143280264,0,0,0,0.0,0.6265336282349439,0.9572452,4869.0,0.79992104,4841.0,0.8263228,0.7964233,0.6030757
4870,4870,4870,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,NC1=CC(C)=CC=C1C,NC1=CC(C)=CC=C1C,Unknown,0.62,121.18299999999998,1.88564,121.18299999999998,1.88564,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.4190750243243807,0,0,0,0.0,0.4428944613384948,0.6382272,4870.0,0.5905406,2068.0,0.656789,0.62989163,0.6568885
4871,4871,4871,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,0.58,139.104,1.83648,139.104,1.83648,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.3757179041643316,0,0,0,0.0,0.4821775518436374,0.5912339,4871.0,0.5812384,3676.0,0.49017707,0.57715553,0.588722
4872,4872,4872,2-propanol,0.081400081,20.0,500,82.0,0.0,0,1,22.0,C(C)(C)O,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,Unknown,-0.06283564,178.234,3.086400000000001,178.234,3.086400000000001,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0268745357082504,0,0,0,0.0,0.253777295433049,0.02443111,4872.0,-0.04208839,873.0,-0.02707237,-0.08748484,-0.052939653
4873,4873,4873,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,Unknown,0.14,154.21199999999996,3.353600000000001,154.21199999999996,3.353600000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.0649968485463452,0,0,0,0.0,0.2160460787017047,0.14789575,4873.0,0.16557917,1938.0,0.57749563,0.09495589,0.16199487
4874,4874,4874,2-Methyltetrahydrofuran,8.90717603,20.0,500,82.0,0.0,0,1,22.0,CC1CCCO1,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,Unknown,0.4700137,204.225,2.04936,204.225,2.04936,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.2749166840242886,0,0,0,0.0,0.4428078866872963,0.47709548,4874.0,0.4898604,1166.0,0.6103361,0.5226963,0.5064866
4875,4875,4875,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,Unknown,0.594381763,214.264,3.370800000000002,214.264,3.370800000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3908131469698666,0,0,0,0.0,0.4290576622207425,0.6075178,4875.0,0.61064875,4658.0,0.6970294,0.60012734,0.594182
4876,4876,4876,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,Unknown,1.0,424.0880000000002,5.456800000000004,424.0880000000002,5.456800000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,1,0,0,0.0,0.7418116182209807,1.0,4876.0,0.9980209,2814.0,0.9777056,1.0,0.96703005
4877,4877,4877,2-Methyltetrahydrofuran,48.05898411,20.0,300,87.0,-8.0,0,0,22.0,CC1CCCO1,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,Unknown,0.440002022,261.23299999999995,1.4483,261.23299999999995,1.4483,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.2510387040647387,0,0,0,0.0,0.4249335859902762,0.61890894,4877.0,0.45249796,3082.0,0.69503176,0.45410943,0.4631271
4878,4878,4878,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,BrC1=CN=C(Br)C=C1,BrC1=CN=C(Br)C=C1,Unknown,0.29,236.894,2.6066000000000003,236.894,2.6066000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.1481303992702337,0,0,0,0.0,0.302906410773567,0.32218528,4878.0,0.38078487,2704.0,0.3278958,0.24727735,0.28959954
4879,4879,4879,Ethanol,0.85,20.0,300,59.0,-37.5,0,0,22.0,C(C)O,NC1=CC=C(Cl)C(Cl)=C1,NC1=CC=C(Cl)C(Cl)=C1,Unknown,0.405394545,162.019,2.575600000000001,162.019,2.575600000000001,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2250413333081256,0,0,0,0.0,0.3269827937866319,0.40638238,4879.0,0.4001003,4677.0,0.347858,0.37728494,0.390365
4880,4880,4880,Acetone,8.25,10.0,500,59.0,-31.0,0,0,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,Unknown,0.678,550.8300000000003,11.679699999999986,550.8300000000003,11.679699999999986,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.4907974776688971,0,0,0,0.0,0.8698960798125346,0.7119808,4880.0,0.7112618,4006.0,0.73891246,0.72176564,0.7397812
4881,4881,4881,2-propanol,0.322751323,20.0,300,87.0,-8.0,0,0,22.0,C(C)(C)O,BrC1=CC=C(C(OC)=O)C=C1,BrC1=CC=C(C(OC)=O)C=C1,Unknown,-0.104096041,215.046,2.2357,215.046,2.2357,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0434000230562672,0,0,0,0.0,0.2655826521687309,-0.08329797,4881.0,-0.06613928,1145.0,-0.026650727,-0.10921216,-0.1119104
4882,4882,4882,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)O,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)O,Unknown,0.99,288.346,4.105600000000004,288.346,4.105600000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.9586073148417744,0,0,0,0.0,0.7356298547358058,0.99425566,4882.0,0.9811508,3948.0,0.9612128,0.999464,0.96614045
4883,4883,4883,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,CN(C=O)C1=CC=CC=C1,CN(C=O)C1=CC=CC=C1,Unknown,0.34,135.16599999999997,1.2792,135.16599999999997,1.2792,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.1797985405143598,0,0,0,0.0,0.3338152281994413,0.42862403,4883.0,0.3308698,1785.0,0.40864763,0.31125566,0.32352513
4884,4884,4884,n-Heptane,7.156084656,20.0,300,87.0,-8.0,0,0,22.0,CCCCCCC,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,Unknown,0.064226084,219.287,4.583400000000002,219.287,4.583400000000002,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0283652104794354,0,0,0,0.0,0.2655826521687309,0.054956645,4884.0,0.0363186,2688.0,0.067795455,0.024365664,0.036939323
4885,4885,4885,Acetonitrile,5.45,40.0,500,59.0,-31.0,0,0,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,Unknown,0.957,446.67800000000017,9.5058,446.67800000000017,9.5058,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.356547323513812,0,0,0,0.0,1.146320916108317,0.95993686,4885.0,0.9248363,4230.0,0.88683313,0.94917536,0.9571732
4886,4886,4886,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,NC1=CC=C(Cl)C(Cl)=C1,NC1=CC=C(Cl)C(Cl)=C1,Unknown,0.154527024,162.019,2.575600000000001,162.019,2.575600000000001,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.072386902364758,0,0,0,0.0,0.2655826521687309,0.21520874,4886.0,0.1976428,4945.0,0.22264168,0.1694457,0.20005488
4887,4887,4887,Toluene,1.362433862,20.0,500,82.0,0.0,0,1,22.0,Cc1ccccc1,CN1CCCN(C1=O)C,CN1CCCN(C1=O)C,Unknown,-0.050247611,128.17499999999998,0.3736999999999999,128.17499999999998,0.3736999999999999,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0217050218564359,0,0,0,0.0,0.253777295433049,-0.038794875,4887.0,0.07806906,1251.0,-0.010017574,-0.11345446,-0.018836677
4888,4888,4888,2-propanol,0.081400081,20.0,500,82.0,0.0,0,1,22.0,C(C)(C)O,C#Cc1ccccc1,C#Cc1ccccc1,Unknown,-0.083269807,102.13599999999998,1.6679000000000002,102.13599999999998,1.6679000000000002,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0351373644082866,0,0,0,0.0,0.253777295433049,-0.07922137,4888.0,-0.08980441,3494.0,-0.07455671,-0.1274746,-0.06915182
4889,4889,4889,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CC1=CC=C(C=C1)[N+](=O)[O-],CC1=CC=C(C=C1)[N+](=O)[O-],Unknown,0.27,137.138,1.90322,137.138,1.90322,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1360826230421395,1,0,0,0.0,0.2538541424745031,0.2760467,4889.0,0.24812478,990.0,0.37047547,0.2522763,0.2005345
4890,4890,4890,Ethanol,0.05,10.0,500,82.0,0.0,0,1,20.0,C(C)O,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)O)I)I)O)I,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)O)I)I)O)I,Unknown,0.91,835.895,6.084200000000003,835.895,6.084200000000003,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,1,SS336,1,0,CF,1.0409586076789066,0,0,0,0.0,0.7042319948267112,0.9192745,4890.0,0.7405613,4956.0,0.8606342,0.90310085,0.92165405
4891,4891,4891,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,Unknown,1.0,253.283,1.3660199999999998,253.283,1.3660199999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,0.0,0.6604309877434661,0.99283636,4891.0,0.98679245,676.0,0.939191,0.9829439,0.9787236
4892,4892,4892,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,Oc1cc(O)cc(O)c1,Oc1cc(O)cc(O)c1,Unknown,0.88,126.11099999999996,0.8033999999999999,126.11099999999996,0.8033999999999999,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.91721462968355,0,0,0,0.0,0.6676304563988825,0.7309709,4892.0,0.8893758,4777.0,0.8512483,0.86331904,0.8516799
4893,4893,4893,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,O=C1N(C2=CC=C(S(=O)(O)=O)C=C2)N=C(C(O)=O)C1N=NC3=CC=C(S(=O)(O)=O)C=C3,O=C1N(C2=CC=C(S(=O)(O)=O)C=C2)N=C(C(O)=O)C1N=NC3=CC=C(S(=O)(O)=O)C=C3,Unknown,1.0,468.4250000000001,1.1196999999999997,468.4250000000001,1.1196999999999997,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,0.0,0.7418116182209807,1.0,4893.0,0.98692906,3322.0,0.9983996,0.99143314,1.0
4894,4894,4894,Ethanol,0.244542261,20.0,500,82.0,0.0,0,1,22.0,C(C)O,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,Unknown,0.712019696,307.825,3.341500000000002,307.825,3.341500000000002,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.5391317563978167,0,0,0,0.0,0.5786247295813791,0.50857615,4894.0,0.7758002,4879.0,0.75218874,0.7797843,0.77049506
