,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,rejection_mcmpnn_combi_ft_v40_fold1,rejection_mcmpnn_combi_ft_v40_fold2,id_original,is_augmented,loss_weight,rejection_mcmpnn_combi_ft_v40_fold0,rejection_mcmpnn_combi_ft_v40_fold3,rejection_mcmpnn_combi_ft_v40_fold4,Unnamed: 0.1
7002,7002,7002,Acetone,1.99,10.0,600,-1.0,0.0,1,1,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C)(C)C%16=CC=CC=C%16,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C)(C)C%16=CC=CC=C%16,Unknown,0.998,1696.502,35.59260000000004,1696.502,35.59260000000004,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,2.5228787452803374,0,0,0,0.99928874,1.0,7002.0,0.0,1.5458698890924336,1.0,0.99377835,0.9736855,288.0
7003,7003,7003,Toluene,1.362433862,20.0,500,82.0,0.0,0,1,22.0,Cc1ccccc1,O=CC1=CC=C(C)O1,O=CC1=CC=C(C)O1,Unknown,0.072865541,110.11199999999998,1.40052,110.11199999999998,1.40052,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0323891029064553,0,0,0,0.06566888,0.118748814,7003.0,0.0,0.5161502133864553,0.08899629,0.08736649,0.029880375,572.0
7004,7004,7004,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1=CC(=CN=C1)CCCO,C1=CC(=CN=C1)CCCO,Unknown,0.47,137.182,1.0065,137.182,1.0065,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.2749054789185309,0,0,0,0.47180218,0.4991683,7004.0,0.0,0.8648949580295441,0.46137226,0.351112,0.46255612,910.0
7005,7005,7005,Acetonitrile,3.677248677,20.0,200,34.0,-15.0,0,0,22.0,C(C)#N,C1=CC2=C(C=CN2)C(=C1)F,C1=CC2=C(C=CN2)C(=C1)F,Unknown,0.471404086,135.14099999999996,2.3069999999999995,135.14099999999996,2.3069999999999995,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.2760553742747358,0,0,0,0.47700268,0.54504645,7005.0,0.0,0.8667074757937828,0.6581468,0.4679228,0.45762438,1932.0
7006,7006,7006,Acetonitrile,5.45,40.0,500,59.0,-31.0,0,0,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,Unknown,0.973,550.8300000000003,11.679699999999986,550.8300000000003,11.679699999999986,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,1.5528419686577803,0,0,0,0.980411,0.9605422,7006.0,0.0,1.5142116205502316,0.9658245,0.9592973,0.972022,889.0
7007,7007,7007,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,C(OCc1ccccc1)c2ccccc2,C(OCc1ccccc1)c2ccccc2,Unknown,0.46,198.265,3.403400000000002,198.265,3.403400000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.2668027348934305,0,0,0,0.4351777,0.47014487,7007.0,0.0,0.851986078058954,0.41803443,0.4759043,0.47775295,4455.0
7008,7008,7008,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],Unknown,0.61,173.17099999999994,2.748000000000001,173.17099999999994,2.748000000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.4078232426041331,0,0,0,0.5941523,0.441862,7008.0,0.0,1.045619277617807,0.52549314,0.53974926,0.54128695,5123.0
7009,7009,7009,2-Methyltetrahydrofuran,8.90717603,20.0,500,82.0,0.0,0,1,22.0,CC1CCCO1,CC1=CC(O)=CC=C1,CC1=CC(O)=CC=C1,Unknown,0.410010977,108.13999999999996,1.7006199999999998,108.13999999999996,1.7006199999999998,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.2284205856074094,0,0,0,0.41657746,0.41627952,7009.0,0.0,0.7871432398665751,0.41636333,0.4066488,0.43008348,110.0
7010,7010,7010,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,Unknown,0.452874698,209.201,0.8420000000000001,209.201,0.8420000000000001,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.2611201500070612,0,0,0,0.45577753,0.42776853,7010.0,0.0,0.8424535367182938,0.4406001,0.43980968,0.42969358,133.0
7011,7011,7011,Acetonitrile,0.53,10.0,600,-1.0,0.0,1,1,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,Unknown,0.57,863.286,18.201399999999985,863.286,18.201399999999985,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.3655227298392683,0,0,0,0.5621662,0.55331343,7011.0,0.0,0.9939837577354462,0.5598684,0.54128003,0.53060126,1586.0
7012,7012,7012,Methanol,1.46,30.0,500,59.0,-31.0,0,0,25.0,CO,CC(OCC(C)O)COC(C)COC(C)CO,CC(OCC(C)O)COC(C)COC(C)CO,Unknown,0.7369,250.33499999999995,0.5747999999999998,250.33499999999995,0.5747999999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.578231598793076,0,0,0,0.6988008,0.7616304,7012.0,0.0,1.208952837304425,0.72343993,0.74678934,0.65409863,987.0
7013,7013,7013,Acetonitrile,3.677248677,20.0,200,34.0,-15.0,0,0,22.0,C(C)#N,C1COC2=C(C=CC=C2O1)N,C1COC2=C(C=CC=C2O1)N,Unknown,0.559154459,151.16499999999996,1.0399999999999998,151.16499999999996,1.0399999999999998,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.3547295234449008,0,0,0,0.6220909,0.5705348,7013.0,0.0,0.9799833790369348,0.56996125,0.554627,0.5756066,3659.0
7014,7014,7014,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,Unknown,0.95,299.355,3.892400000000001,299.355,3.892400000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.2924298239020633,0,0,0,0.9501227,0.92912877,7014.0,0.0,1.483931863486059,0.9486772,0.9456277,0.9677254,1184.0
7015,7015,7015,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,c1ccc2c(c1)Cc1ccccc1-2,c1ccc2c(c1)Cc1ccccc1-2,Unknown,0.73,166.22299999999998,3.2578000000000014,166.22299999999998,3.2578000000000014,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.5670307091255943,0,0,0,0.72204083,0.6458152,7015.0,0.0,1.2005258372648897,0.7212338,0.72386014,0.7134095,3317.0
7016,7016,7016,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,Unknown,0.99,266.34099999999995,0.4521,266.34099999999995,0.4521,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.9586073148417744,0,0,0,0.9843775,0.97241575,7016.0,0.0,1.5361567165002352,0.9742407,0.9811141,0.9591373,966.0
7017,7017,7017,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1=CC(=CC(=C1)I)C#N,C1=CC(=CC(=C1)I)C#N,Unknown,0.28,229.02,2.1628800000000004,229.02,2.1628800000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.1420647352805709,0,0,0,0.26433203,0.32497427,7017.0,0.0,0.6196262385883301,0.42605448,0.26078084,0.29290366,1026.0
7018,7018,7018,Methyl tert-butyl ether,4.065274141,20.0,500,82.0,0.0,0,1,22.0,CC(C)(C)OC,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,Unknown,0.082495866,218.202,3.195800000000002,218.202,3.195800000000002,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0369188846827805,0,0,0,0.004368663,0.105573356,7018.0,0.0,0.5163551988236085,0.08009973,0.06670132,0.051900864,2527.0
7019,7019,7019,Ethyl acetate,2.439741329,20.0,500,82.0,0.0,0,1,22.0,O(C(C)=O)CC,OC1=CC(Br)=C(O)C=C1Br,OC1=CC(Br)=C(O)C=C1Br,Unknown,0.028491395,267.904,2.6228,267.904,2.6228,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0121065472387756,0,0,0,0.034349263,0.23206815,7019.0,0.0,0.5163551988236085,0.018434227,0.0023574233,0.032800615,222.0
7020,7020,7020,Ethanol,0.27,20.0,600,-1.0,0.0,1,1,25.0,C(C)O,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(CC(C(C)(C)C(C3=CC=CC=C3)(C)C)C4=CC=CC=C4)C5=CC=CC=C5,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(CC(C(C)(C)C(C3=CC=CC=C3)(C)C)C4=CC=CC=C4)C5=CC=CC=C5,Unknown,0.228,578.8840000000002,12.315799999999982,578.8840000000002,12.315799999999982,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.111820506081675,0,0,0,0.23430455,0.15005165,7020.0,0.0,0.5525000627412611,0.2383169,0.2654231,0.22132179,3831.0
7021,7021,7021,Ethyl acetate,3.897707231,20.0,300,87.0,-8.0,0,0,22.0,O(C(C)=O)CC,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,Unknown,0.811486575,438.4350000000001,5.782200000000004,438.4350000000001,5.782200000000004,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.7223600194853347,0,0,0,0.8277051,0.8844379,7021.0,0.0,1.305197528809462,0.8218814,0.8161123,0.23926905,324.0
7022,7022,7022,n-Hexane,0.12,30.0,220,-1.0,0.0,1,1,25.0,C(CCC)CC,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,Unknown,0.405,226.44799999999992,6.487600000000007,226.44799999999992,6.487600000000007,0.5,nf10k,86.178,3.9,0.3,661.0,1.88,14.9,0.0,0.0,131.6,0,0,0,0,0,0,0,1,0,0,SM122,1,0,CF,0.2247537402597636,1,0,0,0.5145453,0.5313469,7022.0,0.0,1.0,0.5520208,0.5225766,0.515543,663.0
7023,7023,7023,Acetonitrile,0.42,20.0,600,-1.0,0.0,1,1,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C)(C)C9=CC=CC=C9,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C)(C)C9=CC=CC=C9,Unknown,0.779,967.438,20.375300000000003,967.438,20.375300000000003,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.6536470255493614,0,0,0,0.7916952,0.78483,7023.0,0.0,1.2637793491207816,0.8032759,0.7772453,0.7812555,2599.0
7024,7024,7024,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,C1=CC2=C(C=CN2)C=C1F,C1=CC2=C(C=CN2)C=C1F,Unknown,0.130703624,135.14099999999996,2.3069999999999995,135.14099999999996,2.3069999999999995,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0603328249189917,0,0,0,0.12655792,0.13140553,7024.0,0.0,0.5161502133864553,0.11530197,0.13805726,0.09223938,588.0
7025,7025,7025,Acetone,2.960758377,20.0,200,34.0,-15.0,0,0,22.0,CC(=O)C,COC1=CC(OC)=CC(OC)=C1,COC1=CC(OC)=CC(OC)=C1,Unknown,0.863384333,168.19199999999998,1.7124,168.19199999999998,1.7124,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.8613321205748983,0,0,0,0.86811966,0.8357209,7025.0,0.0,1.3727100717303131,0.86061066,0.8680397,0.83271474,162.0
7026,7026,7026,Methanol,4.618653659,20.0,200,34.0,-15.0,0,0,22.0,CO,[O-][N+](=O)c1ccccc1Cl,[O-][N+](=O)c1ccccc1Cl,Unknown,0.003514047,157.55599999999998,2.2482000000000006,157.55599999999998,2.2482000000000006,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.0010932115084243,0,0,0,-0.0023023486,-0.00084364414,7026.0,0.0,0.5161502133864553,-0.008852184,0.040692747,0.08478469,93.0
7027,7027,7027,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,O=Cc1ccccc1,O=Cc1ccccc1,Unknown,0.28,106.12399999999997,1.4991,106.12399999999997,1.4991,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.1420647352805709,0,0,0,0.26762685,0.3116241,7027.0,0.0,0.6193802560637464,0.2669968,0.28078115,0.35005778,618.0
7028,7028,7028,Cyclohexane,0.01,20.0,500,82.0,0.0,0,1,23.0,C1CCCCC1,O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,O=C(OCC(OC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC)CCCCCCC\C=C/CCCCCCCC,Unknown,0.6,885.4529999999991,18.097099999999976,885.4529999999991,18.097099999999976,0.5,nf10k,84.162,3.44,1.02,779.0,2.02,16.8,0.0,0.2,108.7,0,0,0,0,0,0,0,0,0,1,SS336,0,1,DE,0.3968556273798176,1,0,0,0.63669634,0.6219909,7028.0,0.0,1.0,0.612293,0.62248975,0.6306467,39.0
7029,7029,7029,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC1=C(C(=CC=C1)C)Br,CC1=C(C(=CC=C1)C)Br,Unknown,0.767476329,185.064,3.065940000000002,185.064,3.065940000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.6316690908424477,1,0,0,0.62199944,0.60256445,7029.0,0.0,1.0,0.6212608,0.62724745,0.6250002,247.0
7030,7030,7030,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,Unknown,0.99,206.285,3.0732000000000017,206.285,3.0732000000000017,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.9586073148417744,0,0,0,0.97641444,0.977728,7030.0,0.0,1.5361567165002352,0.99161327,0.995214,0.972445,4163.0
7031,7031,7031,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,CC1=CC(=O)NC(=N1)N,CC1=CC(=O)NC(=N1)N,Unknown,0.51,125.131,-0.3394800000000001,125.131,-0.3394800000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.3089185078770315,0,0,0,0.49248087,0.52225894,7031.0,0.0,0.916530477911905,0.48881543,0.49679017,0.5127453,3071.0
7032,7032,7032,Ethanol,0.13,20.0,150,59.0,0.0,0,1,25.0,C(C)O,CCN(CCO)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-],CCN(CCO)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-],Unknown,0.97,314.345,3.828800000000003,314.345,3.828800000000003,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1,0,0,0,0,0,0,0,0,0,DM150,0,1,DE,1.508638306165727,0,0,0,0.9630003,0.94647646,7032.0,0.0,1.5097393741553815,0.9719812,0.9681529,0.96570754,1130.0
7033,7033,7033,Toluene,0.26,20.0,300,59.0,-37.5,0,0,22.0,Cc1ccccc1,c1ccc2c(c1)Cc1ccccc1-2,c1ccc2c(c1)Cc1ccccc1-2,Unknown,0.153810393,166.22299999999998,3.2578000000000014,166.22299999999998,3.2578000000000014,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.0720193806274788,1,0,0,0.1232245,0.11943871,7033.0,0.0,1.0,0.18657771,0.16084075,0.1632852,420.0
7034,7034,7034,Methyl tert-butyl ether,64.75433947,20.0,300,87.0,-8.0,0,0,22.0,CC(C)(C)OC,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,Unknown,0.682468747,299.355,3.892400000000001,299.355,3.892400000000001,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.4968479500176201,0,0,0,0.67450285,0.41937357,7034.0,0.0,1.1391683132820145,0.6856752,0.6804146,0.6834183,1600.0
7035,7035,7035,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C(C(=C1)Cl)Cl,C1=CC=C(C(=C1)Cl)Cl,Unknown,0.37,147.004,2.9934000000000003,147.004,2.9934000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.1999706407558656,0,0,0,0.30858573,0.35188955,7035.0,0.0,0.7358061583236419,0.3800068,0.370885,0.36937165,197.0
7036,7036,7036,Acetone,2.46,10.0,600,-1.0,0.0,1,1,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,Unknown,0.556,446.67800000000017,9.5058,446.67800000000017,9.5058,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.3516399890190684,0,0,0,0.50434804,0.51253283,7036.0,0.0,0.97591132577662,0.51466566,0.46114114,0.5050269,5181.0
7037,7037,7037,Methanol,5.48,30.0,220,-1.0,0.0,1,1,25.0,CO,CC1=CC(=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)O)C,CC1=CC(=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)O)C,Unknown,0.313,276.33900000000006,5.577640000000004,276.33900000000006,5.577640000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,0,0,SM122,0,1,DE,0.1624115617644886,0,0,0,0.297429,0.3337627,7037.0,0.0,0.6619626486681289,0.280693,0.30912858,0.59245443,999.0
7038,7038,7038,Ethanol,0.27,30.0,600,-1.0,0.0,1,1,25.0,C(C)O,CC(C1=CC=CC=C1)CC(CC(C(C)(C)C(C2=CC=CC=C2)(C)C)C3=CC=CC=C3)C4=CC=CC=C4,CC(C1=CC=CC=C1)CC(CC(C(C)(C)C(C2=CC=CC=C2)(C)C)C3=CC=CC=C3)C4=CC=CC=C4,Unknown,-0.07,474.73200000000014,10.141899999999994,474.73200000000014,10.141899999999994,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,-0.0297894708318556,1,0,0,-0.71481645,-0.40761536,7038.0,0.0,1.0,-0.71615523,-0.4430079,-0.056417584,649.0
7039,7039,7039,Toluene,0.26,20.0,300,59.0,-37.5,0,0,22.0,Cc1ccccc1,FC1=CC=C(F)C([N+]([O-])=O)=C1,FC1=CC=C(F)C([N+]([O-])=O)=C1,Unknown,0.043548686,159.091,1.873,159.091,1.873,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.0188833004911623,0,0,0,0.033047557,0.083103925,7039.0,0.0,0.5163551988236085,0.05889204,0.022707582,0.0619781,394.0
7040,7040,7040,n-Heptane,3.121693122,20.0,200,34.0,-15.0,0,0,22.0,CCCCCCC,NC1=CC(C)=CC=C1C,NC1=CC(C)=CC=C1C,Unknown,-0.054465691,121.18299999999998,1.88564,121.18299999999998,1.88564,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,-0.023444120683419,0,0,0,-0.10716307,-0.027274787,7040.0,0.0,0.5163551988236085,-0.044947684,-0.058205605,-0.032051742,1195.0
7041,7041,7041,2-propanol,0.081400081,20.0,500,82.0,0.0,0,1,22.0,C(C)(C)O,Nc1ccc2[nH]ccc2c1,Nc1ccc2[nH]ccc2c1,Unknown,0.373197414,132.166,1.7500999999999998,132.166,1.7500999999999998,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.2021768997171851,0,0,0,0.22808048,0.38606447,7041.0,0.0,0.7399336616778706,0.37318346,0.38448006,0.38707423,4025.0
7042,7042,7042,Methanol,0.179221384,10.0,500,82.0,0.0,0,1,22.0,CO,C1=CC2=C(C=CN2)C(=C1)Br,C1=CC2=C(C=CN2)C(=C1)Br,Unknown,0.173555153,196.047,2.930400000000001,196.047,2.930400000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0822609443097295,0,0,0,0.19977707,0.23159438,7042.0,0.0,0.5163551988236085,0.21303982,0.19762403,0.1670362,4650.0
7043,7043,7043,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,Nc1cccc2ncccc12,Nc1cccc2ncccc12,Unknown,0.667489128,144.177,1.817,144.177,1.817,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.4768900041083116,0,0,0,0.5809692,0.6403972,7043.0,0.0,1.119831302914397,0.6628614,0.6649923,0.6567978,3709.0
