,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,rejection_mcmpnn_combi_v40_fold1,rejection_mcmpnn_combi_v40_fold2,rejection_mcmpnn_combi_v40_fold0,rejection_mcmpnn_combi_v40_fold3,is_augmented,id_original,rejection_mcmpnn_combi_v40_fold4,loss_weight,Unnamed: 0.1
5232,5232,5232,Ethanol,0.7,30.0,300,59.0,-37.5,0,0,25.0,C(C)O,CCCCCCCCCCCCCC,CCCCCCCCCCCCCC,Unknown,0.803,198.39399999999995,5.707400000000006,198.39399999999995,5.707400000000006,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.703334809738469,0,0,0,0.8077227,0.80924404,0.7986297,0.8093835,0.0,5232.0,0.8168317,1.2947606610501985,2241.0
5233,5233,5233,Acetone,6.3,10.0,500,59.0,-31.0,0,0,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,Unknown,0.725,446.67800000000017,9.5058,446.67800000000017,9.5058,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,0.5590909179347823,0,0,0,0.61320233,0.67950785,0.67527544,0.6952252,0.0,5233.0,0.6907105,1.1940713972795949,4368.0
5234,5234,5234,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CC(C)(C)OC(=O)N1CCC(C1)C(=O)O,CC(C)(C)OC(=O)N1CCC(C1)C(=O)O,Unknown,0.54,215.249,1.328,215.249,1.328,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.3362990746103519,0,0,0,0.534706,0.52927756,0.52913034,0.64162326,0.0,5234.0,0.5109425,0.9552571178236756,5229.0
5235,5235,5235,Acetone,2.46,10.0,600,-1.0,0.0,1,1,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C)(C)C%10=CC=CC=C%10,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C)(C)C%10=CC=CC=C%10,Unknown,0.904,1071.59,22.549200000000027,1071.59,22.549200000000027,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,1.0132282657337552,0,0,0,0.91253424,0.90551937,0.9180078,0.93220603,0.0,5235.0,0.90729547,1.425140348753159,1712.0
5236,5236,5236,Acetonitrile,0.42,20.0,600,-1.0,0.0,1,1,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C)(C)C9=CC=CC=C9,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C)(C)C9=CC=CC=C9,Unknown,0.8,967.438,20.375300000000003,967.438,20.375300000000003,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.6968039425795112,0,0,0,0.7869135,0.7719652,0.7975297,0.8049885,0.0,5236.0,0.7806097,1.2908879970590212,5067.0
5237,5237,5237,Methanol,11.54,20.0,220,-1.0,0.0,1,1,35.0,CO,Cl[Ru]1(Cl)[P](c(c2c3c([P]1(c4ccccc4)c5ccccc5)ccc6c3cccc6)ccc7c2cccc7)(c8ccccc8)c9ccccc9,Cl[Ru]1(Cl)[P](c(c2c3c([P]1(c4ccccc4)c5ccccc5)ccc6c3cccc6)ccc7c2cccc7)(c8ccccc8)c9ccccc9,metal_catalyst,0.972,794.6640000000001,10.552899999999994,794.6640000000001,10.552899999999994,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.5376020021010437,0,0,0,0.96531975,0.95108,0.9716588,0.9516597,0.0,5237.0,0.967268,1.5129207325531726,3396.0
5238,5238,5238,Toluene,2.16,30.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(CC(C(C)(C)C(C8=CC=CC=C8)(C)C)C9=CC=CC=C9)C%10=CC=CC=C%10,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(CC(C(C)(C)C(C8=CC=CC=C8)(C)C)C9=CC=CC=C9)C%10=CC=CC=C%10,Unknown,0.931,1099.6439999999998,23.18530000000004,1099.6439999999998,23.18530000000004,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,1.1549019599857435,1,0,0,0.98689544,0.9768969,0.98538166,0.9998522,0.0,5238.0,0.9726256,1.0,213.0
5239,5239,5239,Methanol,0.179221384,10.0,500,82.0,0.0,0,1,22.0,CO,COC(=O)C1=C(C=CC(=C1)Br)Br,COC(=O)C1=C(C=CC(=C1)Br)Br,Unknown,0.038762765,293.942,2.998200000000001,293.942,2.998200000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0167178415280797,1,0,0,0.018755913,-0.03353721,0.036120683,0.03196776,0.0,5239.0,0.050040454,1.0,151.0
5240,5240,5240,Acetonitrile,3.677248677,20.0,200,34.0,-15.0,0,0,22.0,C(C)#N,CC[C@@H](C(=O)O)c1ccccc1,CC[C@@H](C(=O)O)c1ccccc1,Unknown,0.878081331,164.20399999999998,2.2648,164.20399999999998,2.2648,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.9103821510603471,0,0,0,0.8704064,0.8938157,0.8772378,0.8956862,0.0,5240.0,0.8906586,1.3916822500413135,2859.0
5241,5241,5241,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,CC1=CC(NS(=O)(C2=CC=C(C=C2)N)=O)=NO1,Unknown,1.0,253.283,1.3660199999999998,253.283,1.3660199999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,0.98280686,0.9724565,0.9919684,0.9743044,0.0,5241.0,0.98188746,1.5484506401593658,20.0
5242,5242,5242,Ethanol,0.33,20.0,600,-1.0,0.0,1,1,23.0,C(C)O,CCCC(C1=CC=CC=C1)C(CCC)C2=CC=CC=C2,CCCC(C1=CC=CC=C1)C(CCC)C2=CC=CC=C2,Unknown,-0.06,266.42799999999994,6.154200000000006,266.42799999999994,6.154200000000006,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,-0.0257153839013406,0,0,0,-0.06246072,-0.0949893,-0.05748236,0.039730698,0.0,5242.0,-0.07096785,0.5163551988236085,3442.0
5243,5243,5243,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.150320332,122.16699999999996,2.00904,122.16699999999996,2.00904,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0702339470950962,0,0,0,0.12088737,0.119434625,0.12725013,0.029821157,0.0,5243.0,0.10734135,0.5163551988236085,4674.0
5244,5244,5244,n-Heptane,1.428571429,20.0,500,82.0,0.0,0,1,22.0,CCCCCCC,C1=CC(=C(C=C1[N+](=O)[O-])O)N,C1=CC(=C(C=C1[N+](=O)[O-])O)N,Unknown,-0.068483069,154.125,0.8826000000000003,154.125,0.8826000000000003,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0291739136405286,0,0,0,-0.062060714,-0.07445836,-0.11269575,-0.0486601,0.0,5244.0,-0.045962155,0.5163551988236085,3992.0
5245,5245,5245,Acetone,1.69,20.0,300,59.0,-37.5,0,0,22.0,CC(=O)C,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],Unknown,0.748778465,331.9290000000001,3.0895000000000006,331.9290000000001,3.0895000000000006,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.598217835556788,0,0,0,0.8161488,0.8252435,0.8775567,0.7566884,0.0,5245.0,0.8082174,1.2247667323365827,675.0
5246,5246,5246,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,O=C(O)C1=CC=C(F)C=C1,O=C(O)C1=CC=C(F)C=C1,Unknown,0.72,140.113,1.5239,140.113,1.5239,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.5512936800949201,0,0,0,0.7175866,0.6856924,0.7104061,0.70808023,0.0,5246.0,0.72839034,1.1876169572942994,208.0
5247,5247,5247,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,C#Cc1ccc(C)cc1,C#Cc1ccc(C)cc1,Unknown,0.318665809,116.16299999999998,1.97632,116.16299999999998,1.97632,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.1660028661660968,1,0,0,0.2666656,0.32822174,0.26933634,0.12528604,0.0,5247.0,0.3218429,1.0,558.0
5248,5248,5248,2-Methyltetrahydrofuran,33.58715773,20.0,200,34.0,-15.0,0,0,22.0,CC1CCCO1,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,Unknown,1.0,392.251,4.4937000000000005,392.251,4.4937000000000005,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,3.0,0,0,0,1.0,0.98873675,0.84836215,0.97448564,0.0,5248.0,1.0,1.549065596470825,938.0
5249,5249,5249,Ethanol,0.27,40.0,600,-1.0,0.0,1,1,25.0,C(C)O,O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)C)C)C)OC,O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)C)C)C)OC,Unknown,0.799,1003.1859999999996,5.940000000000012,1003.1859999999996,5.940000000000012,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.6946486305533763,0,0,0,0.81126714,0.85359615,0.8213126,0.8197916,0.0,5249.0,0.82072884,1.289597109061962,3706.0
5250,5250,5250,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,N#CC1=CC=C(N)C=C1,N#CC1=CC=C(N)C=C1,Unknown,0.557538365,118.13899999999998,1.14048,118.13899999999998,1.14048,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.3531439461332715,0,0,0,0.5426497,0.55379456,0.531734,0.52643794,0.0,5250.0,0.53172743,0.9778971826902156,5363.0
5251,5251,5251,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,C1=CC2=C(C=CC(=C2)I)N=C1,C1=CC2=C(C=CC(=C2)I)N=C1,Unknown,-0.065371909,255.058,2.8394000000000013,255.058,2.8394000000000013,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0279086961141894,0,0,0,-0.048121214,-0.079681575,-0.06398696,-0.07545191,0.0,5251.0,-0.032037854,0.5163551988236085,2285.0
5252,5252,5252,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,COC1=CC(CO)=CC=C1O,COC1=CC(CO)=CC=C1O,Unknown,0.599340218,154.165,0.8930999999999998,154.165,0.8930999999999998,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.3961416517881142,0,0,0,0.5698922,0.7114718,0.6356658,0.6236603,0.0,5252.0,0.62676466,1.0318586929827414,67.0
5253,5253,5253,Ethyl acetate,0.27,20.0,300,59.0,-37.5,0,0,22.0,O(C(C)=O)CC,COC1=CC(OC)=CC(OC)=C1,COC1=CC(OC)=CC(OC)=C1,Unknown,0.411426164,168.19199999999998,1.7124,168.19199999999998,1.7124,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.2294617977625576,0,0,0,0.3139876,0.42444903,0.42772028,0.4329759,0.0,5253.0,0.43291134,0.7892826961954406,4032.0
5254,5254,5254,Acetone,2.314814815,20.0,500,82.0,0.0,0,1,22.0,CC(=O)C,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,Unknown,0.04648849,218.202,3.195800000000002,218.202,3.195800000000002,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.020218830288284,0,0,0,0.042791426,0.046272904,0.030525863,0.058698714,0.0,5254.0,0.21930349,0.5161502133864553,259.0
5255,5255,5255,Ethanol,0.227163745,20.0,300,87.0,-8.0,0,0,22.0,C(C)O,C1CC2=CC=CC=C2C1O,C1CC2=CC=CC=C2C1O,Unknown,0.086525859,134.17799999999997,1.6662,134.17799999999997,1.6662,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0388285707559512,0,0,0,0.06816372,0.09261215,0.11008459,0.03692749,0.0,5255.0,0.11348298,0.5163551988236085,2815.0
5256,5256,5256,Acetonitrile,0.53,10.0,600,-1.0,0.0,1,1,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C)(C)C%14=CC=CC=C%14,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C)(C)C%14=CC=CC=C%14,Unknown,0.869,1488.198,31.24480000000011,1488.198,31.24480000000011,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.8794260687941502,0,0,0,0.88169426,0.89066,0.8896613,0.91282445,0.0,5256.0,0.85901845,1.3799592688560938,872.0
5257,5257,5257,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,C1CC2=CC=CC=C2C1O,C1CC2=CC=CC=C2C1O,Unknown,0.381936229,134.17799999999997,1.6662,134.17799999999997,1.6662,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.2082646111303223,0,0,0,0.35326338,0.45278654,0.38311583,0.39699894,0.0,5257.0,0.39950818,0.7512144930698899,1926.0
5258,5258,5258,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,C1=CC2=C(C=CN2)C=C1Br,C1=CC2=C(C=CN2)C=C1Br,Unknown,0.581594401,196.047,2.930400000000001,196.047,2.930400000000001,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.3773657760676867,0,0,0,0.55428517,0.5905442,0.5694841,0.54666084,0.0,5258.0,0.5875505,1.0089508308194357,1468.0
5259,5259,5259,Acetonitrile,0.42,20.0,600,-1.0,0.0,1,1,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,Unknown,0.706,863.286,18.201399999999985,863.286,18.201399999999985,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.5301779840218369,1,0,0,0.6709432,0.69235694,0.7189994,0.7299671,0.0,5259.0,0.70402116,1.0,292.0
5260,5260,5260,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,OC1=CC=CC=C1N,OC1=CC=CC=C1N,Unknown,0.44,109.128,0.9744,109.128,0.9744,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.2510371387438385,1,0,0,0.3637402,0.3326397,0.35123846,0.3846513,0.0,5260.0,0.36680865,1.0,16.0
5261,5261,5261,Ethanol,0.888617555,20.0,200,34.0,-15.0,0,0,22.0,C(C)O,NC1=CC=C(Cl)C(Cl)=C1,NC1=CC=C(Cl)C(Cl)=C1,Unknown,0.01304317,162.019,2.575600000000001,162.019,2.575600000000001,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.0052620320342313,0,0,0,0.0058202147,0.01852405,0.007037401,-0.0013016462,0.0,5261.0,0.030953705,0.5161502133864553,1291.0
5262,5262,5262,Toluene,2.58,40.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,Unknown,0.792,446.67800000000017,9.5058,446.67800000000017,9.5058,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.6798537138889461,0,0,0,0.8086224,0.7887733,0.8025856,0.8052149,0.0,5262.0,0.7985625,1.2805608930825492,4441.0
5263,5263,5263,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)N)N,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)N)N,Unknown,0.963685799,212.252,2.0820000000000003,212.252,2.0820000000000003,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.4281258533871777,1,0,0,0.9367826,0.9045472,0.9545384,0.9652158,0.0,5263.0,0.94642055,1.0,318.0
5264,5264,5264,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,C1=C2C(=CC(=C1Cl)Cl)N=CN2,C1=C2C(=CC(=C1Cl)Cl)N=CN2,Unknown,0.832309971,187.029,2.869700000000001,187.029,2.869700000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.7729105871100841,0,0,0,0.83102477,0.8215337,0.7543489,0.7833816,0.0,5264.0,0.84374475,1.3325965508082462,3308.0
5265,5265,5265,Acetone,1.69,20.0,300,59.0,-37.5,0,0,22.0,CC(=O)C,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Unknown,0.968778797,306.236,5.179600000000004,306.236,5.179600000000004,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.4918582489413672,0,0,0,0.9840346,0.9697423,0.9665696,0.97981966,0.0,5265.0,0.96563625,1.5087625202643822,557.0
5266,5266,5266,Toluene,3.121693122,20.0,200,34.0,-15.0,0,0,22.0,Cc1ccccc1,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,Unknown,0.12634813,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.0581647710035087,1,0,0,0.16317886,0.13711312,0.16483238,0.14412546,0.0,5266.0,0.1681301,1.0,260.0
5267,5267,5267,Acetone,1.69,20.0,300,59.0,-37.5,0,0,22.0,CC(=O)C,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,Unknown,0.988464015,307.825,3.341500000000002,307.825,3.341500000000002,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.901841536196545,0,0,0,0.9973512,1.0,0.99252594,1.0,0.0,5267.0,0.99681044,1.533564887360933,666.0
5268,5268,5268,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,NC1=CC(OC)=CC(OC)=C1,NC1=CC(OC)=CC(OC)=C1,Unknown,0.63,153.18099999999998,1.286,153.18099999999998,1.286,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.4306260903849541,0,0,0,0.62823546,0.64723873,0.61558884,0.62064266,0.0,5268.0,0.62007976,1.0714370375589877,632.0
5269,5269,5269,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,OC1=CC=C(O)C=C1C(C)(C)C,OC1=CC=C(O)C=C1C(C)(C)C,Unknown,0.98,166.21999999999997,2.3953000000000007,166.21999999999997,2.3953000000000007,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.6777807052660805,0,0,0,0.98219585,0.9746786,0.9723942,1.0,0.0,5269.0,1.0,1.522643129490043,656.0
5270,5270,5270,2-propanol,0.322751323,20.0,300,87.0,-8.0,0,0,22.0,C(C)(C)O,OC1=C([N+]([O-])=O)C=CC=C1Br,OC1=C([N+]([O-])=O)C=CC=C1Br,Unknown,-0.067436041,218.006,2.0629,218.006,2.0629,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0287485294274165,0,0,0,-0.08954853,-0.08876133,-0.095960915,-0.05516863,0.0,5270.0,-0.061343193,0.5163551988236085,4335.0
5271,5271,5271,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1=CC(=CC(=C1)I)C#N,C1=CC(=CC(=C1)I)C#N,Unknown,0.37,229.02,2.1628800000000004,229.02,2.1628800000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.1999706407558656,0,0,0,0.37796837,0.40988344,0.3910377,0.35952646,0.0,5271.0,0.40792596,0.7358061583236419,199.0
5272,5272,5272,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C(C(=C1)C(=O)O)F,C1=CC=C(C(=C1)C(=O)O)F,Unknown,0.66,140.11299999999997,1.5239,140.11299999999997,1.5239,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.4672456210075023,0,0,0,0.65017766,0.6520243,0.6526251,0.64253944,0.0,5272.0,0.6342934,1.1097229587808788,105.0
